Treat 0,Treat 1
0.011352380952380947,0.3735376984126984
0.006,0.3959436507936508
0.043382936507936495,0.650095202020202
0.07359404761904763,0.8187972582972582
0.14694841269841272,0.9056847763347763
0.13034523809523818,0.824123015873016
0.166588492063492,0.9128035714285716
0.07485079365079372,0.8289535714285716
0.5171392857142856,0.9885404761904761
0.07930357142857145,0.3341929292929292
0.3012623015873017,0.7995619047619046
0.06851746031746035,0.8415059523809525
0.025800432900432903,1.0
0.07194209956709958,0.8413956709956714
0.38854671717171696,0.9211642857142859
0.28012658730158746,0.9940388888888889
0.05709404761904762,0.931781349206349
0.19277745310245295,0.9733630952380954
0.04022341269841272,0.9579246031746032
0.8349507936507944,0.9774238095238095
0.0902519841269841,0.9488785714285711
0.007161111111111113,0.4840194444444448
0.1204876984126984,0.9457047619047616
0.06023484848484849,0.9121142857142861
0.12813838383838394,0.7246904761904766
0.43730472582972557,0.389273629148629
0.049208730158730125,0.9946333333333334
0.11822738095238099,0.31413730158730163
0.7551396825396826,0.9839178571428573
0.06232579365079368,0.4408488095238095
0.04465162337662337,0.9556626984126984
0.14760436507936509,1.0
0.07811309523809525,0.9706686507936512
0.2358047619047617,0.3500038600288599
0.20217038239538263,0.5154093073593076
0.5424924603174602,1.0
0.11377539682539681,0.999
0.11731587301587304,0.9995
0.005059523809523809,1.0
0.02559920634920636,0.9985666666666668
0.10494801587301586,0.8146515873015875
0.13353416305916305,0.8776111111111111
0.12081706349206356,0.9940738095238095
0.03199718614718614,0.9964166666666667
0.1563472527472528,0.7401007936507938
0.4259940476190473,0.8459420634920637
0.06003492063492065,0.9964833333333334
0.21803643578643572,0.7467470335220338
0.7585603174603176,0.3149115440115442
0.5697126984126986,0.9969166666666663
0.0848848124098124,1.0
0.011890170940170943,0.9877999999999997
0.0602536435786436,0.9460067460317461
0.0068,0.9344373015873016
0.06812698412698416,0.8778884920634922
0.08148373015873014,0.7393384920634919
0.0348170634920635,0.9765988095238093
0.3441380952380953,0.8371809523809521
0.40698102453102486,0.9941944444444442
0.39442341269841263,0.8828412698412701
0.14803809523809536,0.9969166666666667
0.11958600288600281,0.8657496031746031
0.013235714285714285,0.9380369047619048
