,year,"Mortality rate, infant (per 1,000 live births)",country
13970,2017,96.7,SOM
13971,2017,27.3,ZAF
13972,2017,172.9,SSD
13973,2017,2.7,ESP
13974,2017,6.7,LKA
13975,2017,16.5,KNA
13976,2017,15.4,LCA
13977,2017,..,MAF
13978,2017,13.6,VCT
13979,2017,46.5,SDN
13980,2017,18.1,SUR
13981,2017,2.3,SWE
13982,2017,3.6,CHE
13983,2017,24.5,SYR
13984,2017,23.7,TJK
13985,2017,37.7,TZA
13986,2017,9.6,THA
13987,2017,41.6,TLS
13988,2017,42.7,TGO
13989,2017,9.2,TON
13990,2017,19.7,TTO
13991,2017,15.5,TUN
13992,2017,9.9,TUR
13993,2017,34.2,TKM
13994,2017,4.7,TCA
13995,2017,20.8,TUV
13996,2017,34.6,UGA
13997,2017,8.7,UKR
13998,2017,5.6,ARE
13999,2017,3.8,GBR
14000,2017,5.6,USA
14001,2017,6.8,URY
14002,2017,16.4,UZB
14003,2017,15.1,VUT
14004,2017,21.5,VEN
14005,2017,15.2,VNM
14006,2017,..,VIR
14007,2017,14.7,PSE
14008,2017,39.7,YEM
14009,2017,38.8,ZMB
14010,2017,49.2,ZWE
14011,2017,46.7832639603647,Africa Eastern and Southern
14012,2017,61.5022772493851,Africa Western and Central
14013,2017,29.8010256555211,Arab World
14014,2017,19.4357477853048,Caribbean small states
14015,2017,4.43311578591842,Central Europe and the Baltics
14016,2017,31.2890875640493,Early-demographic dividend
14017,2017,12.1,East Asia & Pacific
14018,2017,12.7061352288216,East Asia & Pacific (
14019,2017,12.6748371076301,East Asia & Pacific (IDA & IBRD countries)
14020,2017,3.13924972204618,Euro area
14021,2017,7.4,Europe & Central Asia
14022,2017,13.0813559660252,Europe & Central Asia (
14023,2017,10.2361551385643,Europe & Central Asia (IDA & IBRD countries)
14024,2017,3.41215159530482,European Union
14025,2017,54.7335350981898,Fragile and conflict affected situations
14026,2017,49.2879045338745,Heavily indebted poor countries (HIPC)
14027,2017,4.6,High income
14028,2017,19.8921923488784,IBRD only
14029,2017,32.4046382256703,IDA & IBRD total
14030,2017,58.4150306171814,IDA blend
14036,2018,58.6,AFG
14037,2018,7.8,ALB
14038,2018,21,DZA
14039,2018,..,ASM
14040,2018,2.9,AND
14041,2018,45.3,AGO
14042,2018,8.2,ATG
14043,2018,9.2,ARG
14044,2018,11.2,ARM
14045,2018,..,ABW
14046,2018,3.2,AUS
14047,2018,3,AUT
14048,2018,17.6,AZE
14049,2018,12,BHS
14050,2018,6.4,BHR
14051,2018,26.3,BGD
14052,2018,10.9,BRB
14053,2018,2.6,BLR
14054,2018,3.3,BEL
14055,2018,11.7,BLZ
14056,2018,53.1,BEN
14057,2018,..,BMU
14058,2018,21.8,BTN
14059,2018,23.9,BOL
14060,2018,5.9,BIH
14061,2018,43.2,BWA
14062,2018,13.1,BRA
14063,2018,13.3,VGB
14064,2018,8.6,BRN
14065,2018,5.8,BGR
14066,2018,51.6,BFA
14067,2018,37,BDI
14068,2018,14,CPV
14069,2018,24.4,KHM
14070,2018,48.1,CMR
14071,2018,4.5,CAN
14072,2018,..,CYM
14073,2018,74,CAF
14074,2018,67.4,TCD
14075,2018,..,Channel Islands
14076,2018,6.3,CHL
14077,2018,6.4,CHN
14078,2018,12.7,COL
14079,2018,40.3,COM
14080,2018,51.3,COD
14081,2018,32,COG
14082,2018,7.8,CRI
14083,2018,54.1,CIV
14084,2018,4,HRV
14085,2018,5.2,CUB
14086,2018,..,CUW
14087,2018,2.5,CYP
14088,2018,2.5,CZE
14089,2018,3.4,DNK
14090,2018,52,DJI
14091,2018,29.7,DMA
14092,2018,31.2,DOM
14093,2018,11.9,ECU
14094,2018,19.1,EGY
14095,2018,11.1,SLV
14096,2018,57.7,GNQ
14097,2018,29.6,ERI
14098,2018,2,EST
14099,2018,48.5,SWZ
14100,2018,42.5,ETH
14101,2018,..,FRO
14102,2018,19.2,FJI
14103,2018,1.9,FIN
14104,2018,3.3,FRA
14105,2018,..,PYF
14106,2018,30.7,GAB
14107,2018,39.7,GMB
14108,2018,8.4,GEO
14109,2018,3.2,DEU
14110,2018,33.9,GHA
14111,2018,..,GIB
14112,2018,3.6,GRC
14113,2018,..,GRL
14114,2018,16.6,GRD
14115,2018,..,GUM
14116,2018,21,GTM
14117,2018,68.5,GIN
14118,2018,50,GNB
14119,2018,27.8,GUY
14120,2018,46.3,HTI
14121,2018,15.6,HND
14122,2018,..,HKG
14123,2018,3.6,HUN
14124,2018,2,ISL
14125,2018,31.3,IND
14126,2018,19.9,IDN
14127,2018,12.5,IRN
14128,2018,24.4,IRQ
14129,2018,3,IRL
14130,2018,..,IMN
14131,2018,2.9,ISR
14132,2018,2.7,ITA
14133,2018,17.7,JAM
14134,2018,1.9,JPN
14135,2018,14,JOR
14136,2018,8.2,KAZ
14137,2018,37.8,KEN
14138,2018,42.8,KIR
14139,2018,14.8,PRK
14140,2018,2.7,KOR
14141,2018,10.8,XKX
14142,2018,7.6,KWT
14143,2018,16.7,KGZ
14144,2018,41.9,LAO
14145,2018,3.6,LVA
14146,2018,12.3,LBN
14147,2018,64.9,LSO
14148,2018,59.4,LBR
14149,2018,9.5,LBY
14150,2018,..,LIE
14151,2018,3.5,LTU
14152,2018,2.1,LUX
14153,2018,..,MAC
14154,2018,44.2,MDG
14155,2018,34.5,MWI
14156,2018,6.7,MYS
14157,2018,6.9,MDV
14158,2018,65.1,MLI
14159,2018,5.5,MLT
14160,2018,27.2,MHL
14161,2018,35.8,MRT
14162,2018,13.6,MUS
14163,2018,12.6,MEX
14164,2018,24.3,FSM
14165,2018,13.8,MDA
14166,2018,2.6,MCO
14167,2018,13.5,MNG
14168,2018,2.8,MNE
14169,2018,18.7,MAR
14170,2018,50.6,MOZ
14171,2018,40.2,MMR
14172,2018,45.7,NAM
14173,2018,12.3,NRU
14174,2018,28.5,NPL
14175,2018,3.5,NLD
