,country,year,gdp_pc_lag1
1224,BIH,2006,8057.682825132652
1225,BIH,2007,8410.801004629648
1226,BIH,2008,8811.8612403594
1227,BIH,2009,9199.261679607163
1228,BIH,2010,9018.506245925151
1229,BIH,2011,8982.45785298652
1230,BIH,2012,8961.0
1231,BIH,2013,8894.931401415526
1232,BIH,2014,9113.055029976384
1233,BIH,2015,9228.81794432688
1234,BIH,2016,9639.477649043472
1235,BIH,2017,9966.365920485969
1236,BIH,2018,10305.932335305108
1237,BIH,2019,10718.777861221988
1238,BIH,2020,11048.235446717918
1239,BIH,2021,10736.168312228834
1240,BIH,2022,11553.760708649706
1261,BWA,1970,843.0
1262,BWA,1971,907.0
1263,BWA,1972,1113.0
1264,BWA,1973,1361.0
1265,BWA,1974,1589.0
1266,BWA,1975,1656.0
1267,BWA,1976,1712.0
1268,BWA,1977,1801.0
1269,BWA,1978,1889.0
1270,BWA,1979,2005.0
1271,BWA,1980,2184.0
1272,BWA,1981,2348.0
1273,BWA,1982,2528.0
1274,BWA,1983,2640.0
1275,BWA,1984,2848.0
1276,BWA,1985,3124.0
1277,BWA,1986,3301.0
1278,BWA,1987,3432.0
1279,BWA,1988,3601.0
1280,BWA,1989,3920.0
1281,BWA,1990,5066.0
1282,BWA,1991,5267.0
1283,BWA,1992,5616.011230180464
1284,BWA,1993,5733.630021255006
1285,BWA,1994,5787.114500569631
1286,BWA,1995,5946.427132097851
1287,BWA,1996,6318.476423748566
1288,BWA,1997,6647.767552670595
1289,BWA,1998,7152.147433659421
1290,BWA,1999,7185.2722538997405
1291,BWA,2000,7876.1385178022865
1292,BWA,2001,8044.14204336772
1293,BWA,2002,8082.823833508784
1294,BWA,2003,8604.067001306265
1295,BWA,2004,9042.519733428748
1296,BWA,2005,9329.509213978536
1297,BWA,2006,9798.087064279383
1298,BWA,2007,10665.679526507864
1299,BWA,2008,11602.0682465784
1300,BWA,2009,12385.149725257235
1301,BWA,2010,11494.756543029303
1302,BWA,2011,12544.727363329708
1303,BWA,2012,13376.0
1304,BWA,2013,13134.406319556276
1305,BWA,2014,14355.759692061336
1306,BWA,2015,14929.677419847656
1307,BWA,2016,13980.03637033042
1308,BWA,2017,14752.188606549676
1309,BWA,2018,15121.661834310446
1310,BWA,2019,15515.622556302098
1311,BWA,2020,15747.324471006235
1312,BWA,2021,14162.68519082018
1313,BWA,2022,15612.077773651688
1334,BRA,1970,4313.0
1335,BRA,1971,4635.0
1336,BRA,1972,5024.0
1337,BRA,1973,5480.0
1338,BRA,1974,6086.0
1339,BRA,1975,6416.0
1340,BRA,1976,6582.0
1341,BRA,1977,7079.0
1342,BRA,1978,7248.0
1343,BRA,1979,7425.0
1344,BRA,1980,7736.0
1345,BRA,1981,8249.0
1346,BRA,1982,7709.0
1347,BRA,1983,7587.0
1348,BRA,1984,7203.0
1349,BRA,1985,7438.0
1350,BRA,1986,7862.0
1351,BRA,1987,8281.0
1352,BRA,1988,8402.0
1353,BRA,1989,8230.0
1354,BRA,1990,8333.0
1355,BRA,1991,7842.0
1356,BRA,1992,7888.048527824129
1357,BRA,1993,7812.794255396262
1358,BRA,1994,8166.235562539795
1359,BRA,1995,8615.688661235072
1360,BRA,1996,8951.694356675776
1361,BRA,1997,9124.5160690394
1362,BRA,1998,9409.946484829306
1363,BRA,1999,9419.107907290403
1364,BRA,2000,9441.758898994258
1365,BRA,2001,9834.424436663196
1366,BRA,2002,9953.30948413253
1367,BRA,2003,10245.06891728294
1368,BRA,2004,10354.595358498154
1369,BRA,2005,10949.660119887378
1370,BRA,2006,11305.771724073142
1371,BRA,2007,11766.605732758886
1372,BRA,2008,12500.006368400022
1373,BRA,2009,13164.01134257424
1374,BRA,2010,13180.890928022674
1375,BRA,2011,14215.61258144751
1376,BRA,2012,14831.0
1377,BRA,2013,14985.498339853082
1378,BRA,2014,15305.414025936683
1379,BRA,2015,15251.88960973912
1380,BRA,2016,14583.981967466185
1381,BRA,2017,13990.646772827104
1382,BRA,2018,14062.749639064205
1383,BRA,2019,14197.549718513385
1384,BRA,2020,14257.871306763853
1385,BRA,2021,13685.925743510985
1386,BRA,2022,14292.935059037914
1407,BGR,1970,7246.0
1408,BGR,1971,7608.0
1409,BGR,1972,7814.0
1410,BGR,1973,8145.0
1411,BGR,1974,8423.0
1412,BGR,1975,8630.0
1413,BGR,1976,9295.0
1414,BGR,1977,9535.0
1415,BGR,1978,9398.0
1416,BGR,1979,9594.0
1417,BGR,1980,9954.0
1418,BGR,1981,9634.0
1419,BGR,1982,9860.0
1420,BGR,1983,10154.0
1421,BGR,1984,9942.0
1422,BGR,1985,10249.0
1423,BGR,1986,9924.0
1424,BGR,1987,10170.0
1425,BGR,1988,10173.0
1426,BGR,1989,10098.0
1427,BGR,1990,9908.0
1428,BGR,1991,8922.0
1429,BGR,1992,8319.67292857707
1430,BGR,1993,7846.11595075794
1431,BGR,1994,7959.1636575086
1432,BGR,1995,8212.29648627268
1433,BGR,1996,8566.602745481097
1434,BGR,1997,7901.123625103636
1435,BGR,1998,7927.429113727844
1436,BGR,1999,8322.082003741638
1437,BGR,2000,7921.765283340932
1438,BGR,2001,8410.794977581298
1439,BGR,2002,8832.290564320296
1440,BGR,2003,9471.765661435968
1441,BGR,2004,10080.78302382228
1442,BGR,2005,10853.785153427416
1443,BGR,2006,11758.084065296944
1444,BGR,2007,12706.18160283958
1445,BGR,2008,13785.227603269834
1446,BGR,2009,14761.714726754342
1447,BGR,2010,14363.25842683027
1448,BGR,2011,14686.46106311002
1449,BGR,2012,15112.0
1450,BGR,2013,15314.524722925016
1451,BGR,2014,15314.154750552516
1452,BGR,2015,15550.345646997524
1453,BGR,2016,16186.40946316018
1454,BGR,2017,16795.82328500534
1455,BGR,2018,17386.270794902262
1456,BGR,2019,17982.423293048745
1457,BGR,2020,18840.76273269419
1458,BGR,2021,18203.8329720928
1459,BGR,2022,19753.9944646969
1480,BFA,1970,1199.0
1481,BFA,1971,1188.0
1482,BFA,1972,1219.0
1483,BFA,1973,1253.0
1484,BFA,1974,1172.0
1485,BFA,1975,1132.0
1486,BFA,1976,1068.0
1487,BFA,1977,1039.0
1488,BFA,1978,1090.0
1489,BFA,1979,1189.0
1490,BFA,1980,1173.0
1491,BFA,1981,1165.0
1492,BFA,1982,1186.0
1493,BFA,1983,1183.0
1494,BFA,1984,1140.0
1495,BFA,1985,1129.0
1496,BFA,1986,1243.0
1497,BFA,1987,1400.0
1498,BFA,1988,1336.0
1499,BFA,1989,1403.0
1500,BFA,1990,1342.0
1501,BFA,1991,1286.0
1502,BFA,1992,1331.2303122712003
1503,BFA,1993,1264.9919818312696
1504,BFA,1994,1240.1421651241892
1505,BFA,1995,1189.1213235421612
1506,BFA,1996,1191.3073618922276
1507,BFA,1997,1255.7749222331158
1508,BFA,1998,1268.263202247024
1509,BFA,1999,1293.5734035475664
1510,BFA,2000,1318.719761313887
1511,BFA,2001,1275.481908179445
1512,BFA,2002,1283.3821812485476
1513,BFA,2003,1255.557090878688
1514,BFA,2004,1277.5808607676336
1515,BFA,2005,1268.6866270397757
1516,BFA,2006,1309.9836441120772
1517,BFA,2007,1322.6371966277084
1518,BFA,2008,1308.5203168313224
1519,BFA,2009,1315.453716068977
1520,BFA,2010,1287.367828372492
1521,BFA,2011,1326.1975172646494
1522,BFA,2012,1344.0
1523,BFA,2013,1387.617055381043
1524,BFA,2014,1424.2131997801678
1525,BFA,2015,1443.2962589266474
1526,BFA,2016,1456.9302901374822
1527,BFA,2017,1500.0235020185055
1528,BFA,2018,1548.4810122146737
1529,BFA,2019,1605.358822499288
1530,BFA,2020,1651.1173258771164
1531,BFA,2021,1638.827886419169
1532,BFA,2022,1706.963253766437
1553,BDI,1970,717.0
1554,BDI,1971,893.0
1555,BDI,1972,902.0
1556,BDI,1973,866.0
1557,BDI,1974,921.0
1558,BDI,1975,904.0
1559,BDI,1976,883.0
1560,BDI,1977,956.0
1561,BDI,1978,1020.0
1562,BDI,1979,1042.0
1563,BDI,1980,1011.0
1564,BDI,1981,952.0
1565,BDI,1982,1014.0
1566,BDI,1983,985.0
1567,BDI,1984,991.0
1568,BDI,1985,968.0
1569,BDI,1986,1057.0
1570,BDI,1987,1078.0
1571,BDI,1988,1095.0
1572,BDI,1989,1119.0
1573,BDI,1990,1111.0
1574,BDI,1991,1124.0
1575,BDI,1992,1149.7976162526245
1576,BDI,1993,1128.3474181200982
1577,BDI,1994,1075.61540247435
1578,BDI,1995,1057.641368768207
1579,BDI,1996,934.2030527012048
1580,BDI,1997,824.5115934290852
1581,BDI,1998,800.2720178455298
1582,BDI,1999,808.3240934671277
1583,BDI,2000,772.3171699988276
1584,BDI,2001,739.7609163408081
1585,BDI,2002,730.4278155325185
1586,BDI,2003,737.2860250789121
1587,BDI,2004,703.5615336749859
1588,BDI,2005,709.7372126795278
1589,BDI,2006,691.619745779627
1590,BDI,2007,703.3609864382432
1591,BDI,2008,700.9587235336076
1592,BDI,2009,708.6785900445112
1593,BDI,2010,709.0325962292508
1594,BDI,2011,717.6115064587852
1595,BDI,2012,719.0
1596,BDI,2013,727.0
1597,BDI,2014,738.0
1598,BDI,2015,748.0
1599,BDI,2016,694.0
1600,BDI,2017,704.6350269200744
1601,BDI,2018,715.0945372986091
1602,BDI,2019,730.9045976805135
1603,BDI,2020,738.9830779492221
1604,BDI,2021,720.4459743972841
1605,BDI,2022,723.1920741092595
1626,CPV,1970,1366.0
1627,CPV,1971,1385.0
1628,CPV,1972,1435.0
1629,CPV,1973,1457.0
1630,CPV,1974,1470.0
1631,CPV,1975,1497.0
1632,CPV,1976,1237.0
1633,CPV,1977,1251.0
1634,CPV,1978,1176.0
1635,CPV,1979,1275.0
1636,CPV,1980,1301.0
1637,CPV,1981,1352.0
1638,CPV,1982,1447.0
1639,CPV,1983,1470.0
1640,CPV,1984,1588.0
1641,CPV,1985,1626.0
1642,CPV,1986,1742.0
1643,CPV,1987,1766.0
1644,CPV,1988,1817.0
1645,CPV,1989,1898.0
1646,CPV,1990,1980.0
1647,CPV,1991,1965.0
1648,CPV,1992,1988.3073291102712
1649,CPV,1993,2029.59604778453
1650,CPV,1994,2159.220165157935
1651,CPV,1995,2291.080280147303
1652,CPV,1996,2444.9031548626062
1653,CPV,1997,2594.0996861280637
1654,CPV,1998,2777.4651143132346
1655,CPV,1999,2999.624524671349
1656,CPV,2000,3346.8799259861166
1657,CPV,2001,3583.586818637333
1658,CPV,2002,3799.032625670076
1659,CPV,2003,3998.261727569358
1660,CPV,2004,4185.489119143422
1661,CPV,2005,4368.054767360322
1662,CPV,2006,4659.396187372807
1663,CPV,2007,5140.870644234935
1664,CPV,2008,5597.850266870618
1665,CPV,2009,5985.106816776987
1666,CPV,2010,5926.506489104242
1667,CPV,2011,6033.7201639414325
1668,CPV,2012,6295.0
1669,CPV,2013,6273.0
1670,CPV,2014,6234.0
1671,CPV,2015,6262.0
1672,CPV,2016,6266.0
1673,CPV,2017,6461.350616883645
1674,CPV,2018,6676.985947295534
1675,CPV,2019,6848.756942435138
1676,CPV,2020,7297.279145550106
1677,CPV,2021,5831.9984412922195
1678,CPV,2022,6173.230123587777
1699,KHM,1970,1151.0
1700,KHM,1971,1031.0
1701,KHM,1972,980.0
1702,KHM,1973,920.0
1703,KHM,1974,1239.0
1704,KHM,1975,1049.0
1705,KHM,1976,925.0
1706,KHM,1977,1025.0
1707,KHM,1978,1143.0
1708,KHM,1979,1291.0
1709,KHM,1980,1325.0
1710,KHM,1981,1320.0
1711,KHM,1982,1301.0
1712,KHM,1983,1358.0
1713,KHM,1984,1412.0
1714,KHM,1985,1476.0
1715,KHM,1986,1540.0
1716,KHM,1987,1578.0
1717,KHM,1988,1490.0
1718,KHM,1989,1473.0
1719,KHM,1990,1455.0
1720,KHM,1991,1404.0
1721,KHM,1992,1425.045553471786
1722,KHM,1993,1427.2857310323895
1723,KHM,1994,1384.292501749733
1724,KHM,1995,1416.463739162818
1725,KHM,1996,1439.2865435327358
1726,KHM,1997,1450.5251233663794
1727,KHM,1998,1466.3666982038446
1728,KHM,1999,1476.2960083316154
1729,KHM,2000,1586.2104587694364
1730,KHM,2001,1659.0890898348373
1731,KHM,2002,1726.471284318923
1732,KHM,2003,1770.9571137654857
1733,KHM,2004,1850.2042883747308
1734,KHM,2005,1965.8786389334944
1735,KHM,2006,2144.844986180705
1736,KHM,2007,2286.3846663963645
1737,KHM,2008,2422.7565010500275
1738,KHM,2009,2482.006831285139
1739,KHM,2010,2433.306125136748
1740,KHM,2011,2426.686966284998
1741,KHM,2012,2496.0
1742,KHM,2013,2649.3060781211075
1743,KHM,2014,2813.6703885181205
1744,KHM,2015,2982.72858537496
1745,KHM,2016,3149.874166498582
1746,KHM,2017,3312.0814919050836
1747,KHM,2018,3488.595142985761
1748,KHM,2019,3692.4299528391257
1749,KHM,2020,3896.797803857532
1750,KHM,2021,3728.198416173488
1751,KHM,2022,3796.4843887752886
1772,CMR,1970,1551.0
1773,CMR,1971,1565.0
1774,CMR,1972,1578.0
1775,CMR,1973,1612.0
1776,CMR,1974,1599.0
1777,CMR,1975,1632.0
1778,CMR,1976,1677.0
1779,CMR,1977,1664.0
1780,CMR,1978,1706.0
1781,CMR,1979,1744.0
1782,CMR,1980,1785.0
1783,CMR,1981,1900.0
1784,CMR,1982,2153.0
1785,CMR,1983,2257.0
1786,CMR,1984,2345.0
1787,CMR,1985,2450.0
1788,CMR,1986,2585.0
1789,CMR,1987,2683.0
1790,CMR,1988,2471.0
1791,CMR,1989,2287.0
1792,CMR,1990,2021.0
1793,CMR,1991,1930.0
1794,CMR,1992,1833.3544517711457
1795,CMR,1993,1754.2467380350993
1796,CMR,1994,1677.140026149894
1797,CMR,1995,1615.5972736793544
1798,CMR,1996,1648.641558277831
1799,CMR,1997,1710.105975302545
1800,CMR,1998,1780.4966966802665
1801,CMR,1999,1847.2189118450951
1802,CMR,2000,1902.2660063357869
1803,CMR,2001,1961.0878622527105
1804,CMR,2002,2028.5473842742197
1805,CMR,2003,2084.9206379621032
1806,CMR,2004,2143.980043224328
1807,CMR,2005,2198.236020142642
1808,CMR,2006,2222.910853393813
1809,CMR,2007,2269.517951969696
1810,CMR,2008,2315.606876761055
1811,CMR,2009,2352.7994599899716
1812,CMR,2010,2370.130510015936
1813,CMR,2011,2420.132849614199
1814,CMR,2012,2494.0
1815,CMR,2013,2536.546816995786
1816,CMR,2014,2590.710065452772
1817,CMR,2015,2657.4030077562184
1818,CMR,2016,2718.305430542134
1819,CMR,2017,2758.0290075926746
1820,CMR,2018,2779.5482382746604
1821,CMR,2019,2815.316204314165
1822,CMR,2020,2832.0767416446974
1823,CMR,2021,2769.2867887504317
1824,CMR,2022,2791.7901002835106
1845,CAN,1970,18988.0
1846,CAN,1971,19207.0
1847,CAN,1972,20024.0
1848,CAN,1973,20837.0
1849,CAN,1974,22058.0
1850,CAN,1975,22643.0
1851,CAN,1976,22819.0
1852,CAN,1977,23754.0
1853,CAN,1978,24265.0
1854,CAN,1979,24994.0
1855,CAN,1980,25775.0
1856,CAN,1981,25784.0
1857,CAN,1982,26256.0
1858,CAN,1983,25151.0
1859,CAN,1984,25625.0
1860,CAN,1985,26836.0
1861,CAN,1986,28025.0
1862,CAN,1987,28472.0
1863,CAN,1988,29246.0
1864,CAN,1989,30275.0
1865,CAN,1990,30458.0
1866,CAN,1991,30082.0
1867,CAN,1992,29151.69684885993
1868,CAN,1993,29141.192329285823
1869,CAN,1994,29657.57435681402
1870,CAN,1995,30745.822846121897
1871,CAN,1996,31330.72008635295
1872,CAN,1997,31594.24180943492
1873,CAN,1998,32709.691602793333
1874,CAN,1999,33785.74631608327
1875,CAN,2000,35345.720956298894
1876,CAN,2001,36942.562294285686
1877,CAN,2002,37307.205933239486
1878,CAN,2003,38123.98642394115
1879,CAN,2004,38559.97590268697
1880,CAN,2005,39491.57003054623
1881,CAN,2006,40485.01924036267
1882,CAN,2007,41247.14929668085
1883,CAN,2008,41806.865205809154
1884,CAN,2009,41896.42558694811
1885,CAN,2010,40312.621651062866
1886,CAN,2011,41209.4261814782
1887,CAN,2012,42197.0
1888,CAN,2013,42476.34505066868
1889,CAN,2014,43008.83001074117
1890,CAN,2015,43800.63917397715
1891,CAN,2016,43761.52709036398
1892,CAN,2017,43702.07959843087
1893,CAN,2018,44493.65111599596
1894,CAN,2019,45087.886790366465
1895,CAN,2020,45284.213482154024
1896,CAN,2021,42493.630617386254
1897,CAN,2022,44379.594870856665
1918,CAF,1970,1476.0
1919,CAF,1971,1508.0
1920,CAF,1972,1427.0
1921,CAF,1973,1368.0
1922,CAF,1974,1403.0
1923,CAF,1975,1333.0
1924,CAF,1976,1323.0
1925,CAF,1977,1345.0
1926,CAF,1978,1417.0
1927,CAF,1979,1398.0
1928,CAF,1980,1326.0
1929,CAF,1981,1234.0
1930,CAF,1982,1219.0
1931,CAF,1983,1208.0
1932,CAF,1984,1105.0
1933,CAF,1985,1146.0
1934,CAF,1986,1148.0
1935,CAF,1987,1162.0
1936,CAF,1988,1079.0
1937,CAF,1989,1073.0
1938,CAF,1990,1070.0
1939,CAF,1991,1023.0
1940,CAF,1992,1006.99580160323
1941,CAF,1993,965.1933763497116
1942,CAF,1994,933.0601746632378
1943,CAF,1995,952.0174177414632
1944,CAF,1996,978.5566147479784
1945,CAF,1997,885.8864005963782
1946,CAF,1998,917.47997639614
1947,CAF,1999,936.2382621382116
1948,CAF,2000,967.8432036294956
1949,CAF,2001,963.9461805550576
1950,CAF,2002,952.5118090677156
1951,CAF,2003,928.7716385131732
1952,CAF,2004,845.5055450884124
1953,CAF,2005,853.1820215903408
1954,CAF,2006,858.5237000174835
1955,CAF,2007,881.4851651169623
1956,CAF,2008,897.4783070138916
1957,CAF,2009,901.8513453751752
1958,CAF,2010,898.7004801806556
1959,CAF,2011,910.3103788607568
1960,CAF,2012,909.0
1961,CAF,2013,916.0
1962,CAF,2014,567.0
1963,CAF,2015,561.0
1964,CAF,2016,576.0
1965,CAF,2017,592.9234516186858
1966,CAF,2018,608.2856446716945
1967,CAF,2019,619.1874635098058
1968,CAF,2020,623.5598233502932
1969,CAF,2021,613.7893419743613
1970,CAF,2022,606.8591051512815
1991,TCD,1970,881.0
1992,TCD,1971,880.0
1993,TCD,1972,877.0
1994,TCD,1973,800.0
1995,TCD,1974,746.0
1996,TCD,1975,829.0
1997,TCD,1976,952.0
1998,TCD,1977,918.0
1999,TCD,1978,830.0
2000,TCD,1979,808.0
2001,TCD,1980,622.0
2002,TCD,1981,583.0
2003,TCD,1982,521.0
2004,TCD,1983,524.0
2005,TCD,1984,577.0
2006,TCD,1985,601.0
2007,TCD,1986,642.0
2008,TCD,1987,662.0
2009,TCD,1988,663.0
2010,TCD,1989,692.0
2011,TCD,1990,685.0
2012,TCD,1991,692.0
2013,TCD,1992,703.2837422701148
2014,TCD,1993,698.739002074788
2015,TCD,1994,680.8005404764043
2016,TCD,1995,713.8270847717725
2017,TCD,1996,700.7076235119544
2018,TCD,1997,694.1050198248446
2019,TCD,1998,719.1531161232232
2020,TCD,1999,753.8607994162044
2021,TCD,2000,733.781232654736
2022,TCD,2001,716.0423633332267
2023,TCD,2002,783.0551642261155
2024,TCD,2003,831.8291855031645
2025,TCD,2004,925.5126163056394
2026,TCD,2005,1200.272558584737
2027,TCD,2006,1266.105032898219
2028,TCD,2007,1225.5163120917607
2029,TCD,2008,1422.3407897432285
2030,TCD,2009,1422.2312009935542
2031,TCD,2010,1533.1794860451162
2032,TCD,2011,1720.3343471054616
2033,TCD,2012,1661.0
2034,TCD,2013,1742.6540489050933
2035,TCD,2014,1776.0920830641928
2036,TCD,2015,1829.834659019249
2037,TCD,2016,1802.3212001455688
2038,TCD,2017,1648.0383635792052
2039,TCD,2018,1555.7141640074565
2040,TCD,2019,1541.4716178237677
2041,TCD,2020,1543.8028787517364
2042,TCD,2021,1463.5312650403762
2043,TCD,2022,1402.673171106424
2064,CHL,1970,8187.0
2065,CHL,1971,8195.0
2066,CHL,1972,8773.0
2067,CHL,1973,8520.0
2068,CHL,1974,7911.0
2069,CHL,1975,7857.0
2070,CHL,1976,6731.0
2071,CHL,1977,6868.0
2072,CHL,1978,7438.0
2073,CHL,1979,7936.0
2074,CHL,1980,8475.0
2075,CHL,1981,9024.0
2076,CHL,1982,9427.0
2077,CHL,1983,8016.0
2078,CHL,1984,7667.0
2079,CHL,1985,7992.0
2080,CHL,1986,8024.0
2081,CHL,1987,8325.0
2082,CHL,1988,8721.0
2083,CHL,1989,9199.0
2084,CHL,1990,10005.0
2085,CHL,1991,10203.0
2086,CHL,1992,10746.491564155878
2087,CHL,1993,11773.30070914546
2088,CHL,1994,12296.925646305868
2089,CHL,1995,12692.551132186198
2090,CHL,1996,13715.932995478925
2091,CHL,1997,14433.319774238738
2092,CHL,1998,15079.8311950225
2093,CHL,1999,15259.540847553471
2094,CHL,2000,14846.417528318423
2095,CHL,2001,15211.623295604437
2096,CHL,2002,15448.008813317989
2097,CHL,2003,15509.82477517235
2098,CHL,2004,15809.17776845465
2099,CHL,2005,16478.97278670518
2100,CHL,2006,17137.486041466447
2101,CHL,2007,17920.803131219684
2102,CHL,2008,18487.900735147177
2103,CHL,2009,18804.029363329544
2104,CHL,2010,18184.481377662123
2105,CHL,2011,18909.847276205317
2106,CHL,2012,19705.0
2107,CHL,2013,20690.79623024789
2108,CHL,2014,21171.061311926045
2109,CHL,2015,21337.759460089783
2110,CHL,2016,21574.0177869608
2111,CHL,2017,21715.713791676244
2112,CHL,2018,21709.42713934853
2113,CHL,2019,22175.66501492856
2114,CHL,2020,21924.40757922929
2115,CHL,2021,20205.86869447819
2116,CHL,2022,22324.961433086897
2137,CHN,1970,1264.0
2138,CHN,1971,1398.0
2139,CHN,1972,1446.0
2140,CHN,1973,1431.0
2141,CHN,1974,1513.0
2142,CHN,1975,1519.0
2143,CHN,1976,1594.0
2144,CHN,1977,1519.0
2145,CHN,1978,1583.0
2146,CHN,1979,1744.0
2147,CHN,1980,1859.0
2148,CHN,1981,1930.0
2149,CHN,1982,1962.0
2150,CHN,1983,2128.0
2151,CHN,1984,2227.0
2152,CHN,1985,2444.0
2153,CHN,1986,2619.0
2154,CHN,1987,2748.0
2155,CHN,1988,2931.0
2156,CHN,1989,3045.0
2157,CHN,1990,3022.0
2158,CHN,1991,2982.0
2159,CHN,1992,3051.3151251535655
2160,CHN,1993,3227.744141541462
2161,CHN,1994,3506.48009477448
2162,CHN,1995,3730.164094416436
2163,CHN,1996,3999.729180990004
2164,CHN,1997,4219.644172416151
2165,CHN,1998,4310.828198416168
2166,CHN,1999,4309.847175568261
2167,CHN,2000,4466.736250214565
2168,CHN,2001,4730.354351202304
2169,CHN,2002,4995.144724820601
2170,CHN,2003,5343.112257824781
2171,CHN,2004,5649.4632391271925
2172,CHN,2005,6067.591161370288
2173,CHN,2006,6626.591821130525
2174,CHN,2007,7271.035651970811
2175,CHN,2008,7895.712892697418
2176,CHN,2009,8190.112094505943
2177,CHN,2010,8734.04062380443
2178,CHN,2011,9658.41859928433
2179,CHN,2012,10221.0
2180,CHN,2013,10946.83397149056
2181,CHN,2014,11731.294597488408
2182,CHN,2015,12515.198304795971
2183,CHN,2016,13325.431748191117
2184,CHN,2017,14138.954637273522
2185,CHN,2018,15030.447422313577
2186,CHN,2019,15977.007798620576
2187,CHN,2020,16879.53970153226
2188,CHN,2021,17225.968276942745
2189,CHN,2022,18666.604569482603
2210,HKG,1970,8534.0
2211,HKG,1971,9250.0
2212,HKG,1972,9787.0
2213,HKG,1973,10632.0
2214,HKG,1974,11717.0
2215,HKG,1975,11719.0
2216,HKG,1976,11456.0
2217,HKG,1977,12929.0
2218,HKG,1978,13986.0
2219,HKG,1979,14689.0
2220,HKG,1980,15903.0
2221,HKG,1981,17086.0
2222,HKG,1982,18301.0
2223,HKG,1983,18527.0
2224,HKG,1984,19349.0
2225,HKG,1985,21042.0
2226,HKG,1986,20883.0
2227,HKG,1987,22823.0
2228,HKG,1988,25414.0
2229,HKG,1989,27063.0
2230,HKG,1990,27377.0
2231,HKG,1991,27960.0
2232,HKG,1992,29008.69888272773
2233,HKG,1993,30202.539384048287
2234,HKG,1994,31242.198945436776
2235,HKG,1995,32219.357339097583
2236,HKG,1996,31941.908676268977
2237,HKG,1997,32261.80367248706
2238,HKG,1998,33385.8193558232
2239,HKG,1999,30866.42845238891
2240,HKG,2000,31134.166298431835
2241,HKG,2001,32894.01076870469
2242,HKG,2002,32734.200466940052
2243,HKG,2003,33038.150049321375
2244,HKG,2004,33594.31626064747
2245,HKG,2005,36052.99121829005
2246,HKG,2006,38191.8984279571
2247,HKG,2007,40172.8543686446
2248,HKG,2008,42230.88634988074
2249,HKG,2009,42635.48025605869
2250,HKG,2010,41076.234343140764
2251,HKG,2011,43170.55153428085
2252,HKG,2012,44532.0
2253,HKG,2013,44795.11029492749
2254,HKG,2014,45997.88881359396
2255,HKG,2015,46941.58447711424
2256,HKG,2016,47653.696401574525
2257,HKG,2017,48385.1150246024
2258,HKG,2018,49841.456072608664
2259,HKG,2019,50847.72135557016
2260,HKG,2020,49631.06158931615
2261,HKG,2021,46550.256038765154
2262,HKG,2022,50006.34792486015
2283,COL,1970,4744.0
2284,COL,1971,4932.0
2285,COL,1972,5091.0
2286,COL,1973,5348.0
2287,COL,1974,5577.0
2288,COL,1975,5767.0
2289,COL,1976,5772.0
2290,COL,1977,5918.0
2291,COL,1978,6046.0
2292,COL,1979,6443.0
2293,COL,1980,6658.0
2294,COL,1981,6786.0
2295,COL,1982,6782.0
2296,COL,1983,6698.0
2297,COL,1984,6655.0
2298,COL,1985,6741.0
2299,COL,1986,6809.0
2300,COL,1987,7071.0
2301,COL,1988,7296.0
2302,COL,1989,7442.0
2303,COL,1990,7533.0
2304,COL,1991,7693.0
2305,COL,1992,7713.022025638145
2306,COL,1993,7888.105490293178
2307,COL,1994,8180.870530143386
2308,COL,1995,8447.857240159066
2309,COL,1996,8735.883323055887
2310,COL,1997,8770.583203638625
2311,COL,1998,8952.472967538566
2312,COL,1999,8863.261374059754
2313,COL,2000,8382.139863389892
2314,COL,2001,8496.791861442363
2315,COL,2002,8528.03353336023
2316,COL,2003,8630.542429754663
2317,COL,2004,8855.21744466881
2318,COL,2005,9211.279112500377
2319,COL,2006,9524.722706754064
2320,COL,2007,10039.683117326103
2321,COL,2008,10602.304878412586
2322,COL,2009,10846.737686887882
2323,COL,2010,10894.102287540152
