,country,year,General government final consumption expenditure (% of GDP),gdp_pc_lag1,rtfpna,"Mortality rate, infant (per 1,000 live births)",fe_etfra,gdppc,pop,v2x_regime,v2x_polyarchy,v2x_liberal,hc,Tax revenue (% of GDP),Population growth rate - Sex: all - Age: all - Variant: estimates,v2x_corr,v2x_execorr,v2x_pubcorr
19410,URY,2021,..,18460.03834921669,,5.8,0.2175999879837036,19222.295834867906,3425.65,3.0,0.857,0.936,,17.8174131082668,-0.209,0.066,0.089,0.127
19411,URY,2022,..,19222.295834867906,,5.6,0.2175999879837036,20181.93966293775,3422.18,3.0,0.819,0.927,,18.5974753264661,-0.132,0.083,0.109,0.155
19412,URY,2023,,,,,,,,3.0,0.834,0.92,,,,,,
19413,USA,1950,,,,,0.4909570217132568,,,2.0,0.585,0.853,2.5832128524780273,,1.473,0.061,0.028,0.051
19414,USA,1951,,,,,0.4909570217132568,,,2.0,0.611,0.853,2.5959999561309814,,1.461,0.061,0.028,0.051
19415,USA,1952,,,,,0.4909570217132568,,,2.0,0.611,0.853,2.6088502407073975,,1.473,0.061,0.028,0.051
19416,USA,1953,,,,,0.4909570217132568,,,2.0,0.612,0.851,2.6217644214630127,,1.495,0.061,0.028,0.051
19417,USA,1954,,,0.6500967741012573,,0.4909570217132568,,,2.0,0.611,0.851,2.634742498397827,,1.544,0.061,0.028,0.051
19418,USA,1955,,,0.6711305379867554,,0.4909570217132568,,,2.0,0.609,0.837,2.647784471511841,,1.565,0.061,0.028,0.051
19419,USA,1956,,,0.6673136353492737,,0.4909570217132568,,,2.0,0.613,0.837,2.662317276000977,,1.569,0.061,0.028,0.051
19420,USA,1957,,,0.674575686454773,,0.4909570217132568,,,2.0,0.614,0.837,2.6769299507141113,,1.574,0.061,0.028,0.051
19421,USA,1958,,,0.6757963299751282,,0.4909570217132568,,,2.0,0.624,0.837,2.691622734069824,,1.569,0.061,0.028,0.051
19422,USA,1959,,,0.6949047446250916,,0.4909570217132568,,,2.0,0.623,0.837,2.7063961029052734,,1.766,0.061,0.028,0.051
19423,USA,1960,15.5823164085842,,0.6986446380615234,25.9,0.4909570217132568,,,2.0,0.644,0.837,2.721250534057617,..,1.736,0.06,0.027,0.051
19424,USA,1961,15.87869266483,,0.7052468061447144,25.5,0.4909570217132568,,,2.0,0.659,0.837,2.7555551528930664,..,1.799,0.06,0.027,0.051
19425,USA,1962,16.1543263149681,,0.72087162733078,25,0.4909570217132568,,,2.0,0.661,0.837,2.7902920246124268,..,1.697,0.06,0.027,0.051
19426,USA,1963,16.0961900202767,,0.7313989996910095,24.4,0.4909570217132568,,,2.0,0.675,0.839,2.8254668712615967,..,1.598,0.06,0.027,0.051
19427,USA,1964,15.8060103227583,,0.7428914308547974,23.9,0.4909570217132568,,,2.0,0.677,0.846,2.8610851764678955,..,1.533,0.06,0.027,0.051
19428,USA,1965,15.6273583261651,,0.7545850872993469,23.4,0.4909570217132568,,,2.0,0.677,0.85,2.8971524238586426,..,1.387,0.055,0.027,0.051
19429,USA,1966,16.1995957330124,,0.7660927176475525,22.7,0.4909570217132568,,,2.0,0.695,0.864,2.928370714187622,..,1.266,0.055,0.027,0.051
19430,USA,1967,17.3514062105728,,0.7627155184745789,22.1,0.4909570217132568,,,2.0,0.704,0.864,2.959925413131714,..,1.175,0.055,0.027,0.051
19431,USA,1968,17.6585700251883,,0.7728205323219299,21.4,0.4909570217132568,,,2.0,0.702,0.866,2.9918198585510254,..,1.115,0.055,0.027,0.051
19432,USA,1969,17.6182705688177,,0.7675699591636658,20.7,0.4909570217132568,,,3.0,0.696,0.892,3.0240583419799805,..,1.127,0.064,0.045,0.051
19433,USA,1970,17.9618430210295,24195.0,0.7633715271949768,19.9,0.4909570217132568,23958.0,205052.0,3.0,0.717,0.908,3.0566439628601074,..,1.289,0.071,0.088,0.037
19434,USA,1971,17.9387045542344,23958.0,0.778538703918457,19.1,0.4909570217132568,24394.0,207661.0,3.0,0.726,0.911,3.0898852348327637,..,1.227,0.072,0.088,0.043
19435,USA,1972,17.6292891150878,24394.0,0.7908034324645996,18.3,0.4909570217132568,25414.0,209896.0,3.0,0.735,0.914,3.123487710952759,11.819937300154,1.057,0.072,0.088,0.043
19436,USA,1973,16.7762751723054,25414.0,0.8016769886016846,17.5,0.4909570217132568,26602.0,211909.0,3.0,0.755,0.928,3.1574559211730957,11.4952124913005,0.966,0.072,0.088,0.043
19437,USA,1974,17.1626727964469,26602.0,0.7799847722053528,16.7,0.4909570217132568,26286.0,213854.0,3.0,0.76,0.931,3.191793441772461,11.8376203613283,0.95,0.072,0.088,0.043
19438,USA,1975,17.610736279337,26286.0,0.7808749675750732,15.9,0.4909570217132568,25956.0,215973.0,3.0,0.784,0.934,3.226504325866699,11.1858004966455,0.932,0.055,0.024,0.043
19439,USA,1976,16.7879782984202,25956.0,0.7962056398391724,15.2,0.4909570217132568,27058.0,218035.0,3.0,0.793,0.935,3.249995708465576,10.7488368815829,0.92,0.055,0.024,0.043
19440,USA,1977,16.3880170581019,27058.0,0.801483154296875,14.4,0.4909570217132568,28001.0,220239.0,3.0,0.828,0.935,3.273658037185669,11.6186463229876,0.961,0.055,0.024,0.043
19441,USA,1978,15.7667187305319,28001.0,0.8061374425888062,13.8,0.4909570217132568,29286.0,222585.0,3.0,0.832,0.935,3.297492504119873,11.5423590501612,0.944,0.055,0.024,0.043
19442,USA,1979,15.4036431620963,29286.0,0.8000994920730591,13.1,0.4909570217132568,29949.0,225055.0,3.0,0.833,0.936,3.321500778198242,12.0038076635128,0.98,0.055,0.024,0.043
19443,USA,1980,15.8768028776747,29949.0,0.7860209345817566,12.6,0.4909570217132568,29611.0,227726.463,3.0,0.847,0.937,3.3456838130950928,12.1383526516402,1.017,0.053,0.024,0.032
19444,USA,1981,15.8102749543894,29611.0,0.7909623384475708,12.1,0.4909570217132568,30056.0,229966.237,3.0,0.858,0.932,3.354768991470337,12.5505099560623,1.012,0.061,0.037,0.05
19445,USA,1982,16.5838813394027,30056.0,0.7759283781051636,11.6,0.4909570217132568,29210.0,232187.835,3.0,0.858,0.932,3.3638789653778076,11.9786266418126,1.029,0.081,0.037,0.05
19446,USA,1983,16.3837857501765,29210.0,0.7914542555809021,11.2,0.4909570217132568,30158.0,234307.207,3.0,0.859,0.931,3.373013734817505,10.3482682349497,1.01,0.081,0.037,0.05
19447,USA,1984,15.7204021286835,30158.0,0.8088348507881165,10.9,0.4909570217132568,32076.0,236348.292,3.0,0.859,0.931,3.3821732997894287,10.1597156537786,0.979,0.081,0.037,0.05
19448,USA,1985,15.9170855632166,32076.0,0.8155463337898254,10.6,0.4909570217132568,33023.0,238466.283,3.0,0.859,0.925,3.391357660293579,10.3842401634117,0.964,0.081,0.037,0.05
19449,USA,1986,16.1145952588757,33023.0,0.8243407607078552,10.4,0.4909570217132568,33850.0,240650.755,3.0,0.859,0.935,3.400060653686523,10.1630458873215,0.9,0.081,0.037,0.05
19450,USA,1987,16.0011863532305,33850.0,0.8246350884437561,10.1,0.4909570217132568,34730.0,242803.533,3.0,0.859,0.935,3.4087860584259033,10.9488457256785,0.901,0.077,0.037,0.032
19451,USA,1988,15.6681889482889,34730.0,0.8324381709098816,9.9,0.4909570217132568,35863.0,245021.414,3.0,0.86,0.935,3.4175336360931396,10.5959432728889,0.904,0.077,0.037,0.032
19452,USA,1989,15.6237968795976,35863.0,0.8365651369094849,9.7,0.4909570217132568,36756.0,247341.697,3.0,0.861,0.935,3.42630386352539,10.7824403801772,0.925,0.073,0.025,0.032
19453,USA,1990,15.9007731491978,36756.0,0.840258777141571,9.4,0.4909570217132568,36982.0,250131.894,3.0,0.866,0.937,3.435096502304077,10.4652847558268,1.215,0.057,0.016,0.032
19454,USA,1991,16.3175860720034,36982.0,0.8375112414360046,9.1,0.4909570217132568,36463.95763729273,252981.0,3.0,0.865,0.937,3.4523024559020996,10.3203424286825,1.216,0.057,0.016,0.032
19455,USA,1992,16.0786874646011,36463.95763729273,0.8583506345748901,8.8,0.4909570217132568,37240.2990340352,256514.0,3.0,0.869,0.937,3.469594955444336,9.98416183728209,1.214,0.057,0.016,0.032
19456,USA,1993,15.6452689260237,37240.2990340352,0.8595260381698608,8.5,0.4909570217132568,37761.53516734228,259919.0,3.0,0.868,0.938,3.486973524093628,10.3049343163775,1.105,0.057,0.016,0.032
19457,USA,1994,15.2060534337024,37761.53516734228,0.8646479249000549,8.2,0.4909570217132568,38807.27997199269,263126.0,3.0,0.868,0.938,3.50443959236145,10.6235066354376,1.047,0.057,0.016,0.032
19458,USA,1995,14.9447710913016,38807.27997199269,0.8630689382553101,7.9,0.4909570217132568,39390.6254014683,266278.0,3.0,0.868,0.94,3.5219931602478027,10.980989035111,1.0,0.057,0.016,0.032
19459,USA,1996,14.5283200229106,39390.6254014683,0.870806872844696,7.7,0.4909570217132568,40412.75103133644,269394.0,3.0,0.867,0.94,3.5332388877868652,11.373914577285,0.97,0.057,0.016,0.032
19460,USA,1997,14.2293395598185,40412.75103133644,0.8786721229553223,7.5,0.4909570217132568,41722.6703296506,272647.0,3.0,0.866,0.94,3.544520616531372,11.8281999339672,0.946,0.057,0.016,0.032
19461,USA,1998,13.9869093682461,41722.6703296506,0.8874155282974243,7.3,0.4909570217132568,43072.75802109557,275854.0,3.0,0.867,0.94,3.5558385848999023,12.3298307799882,0.984,0.057,0.016,0.032
19462,USA,1999,14.0318125353799,43072.75802109557,0.8997077345848083,7.2,0.4909570217132568,44575.84862702155,279040.0,3.0,0.87,0.94,3.567192554473877,12.2599824818828,0.938,0.057,0.016,0.032
19463,USA,2000,14.0239462637226,44575.84862702155,0.908983588218689,7.1,0.4909570217132568,45886.47049828895,282162.0,3.0,0.868,0.942,3.578582525253296,12.9707952978416,0.988,0.057,0.016,0.032
19464,USA,2001,14.535639012509,45886.47049828895,0.91071218252182,7,0.4909570217132568,45878.009153955805,284969.0,3.0,0.821,0.943,3.5883371829986572,11.8577047719749,0.988,0.057,0.016,0.032
19465,USA,2002,15.059033180018,45878.009153955805,0.9230067729949952,7,0.4909570217132568,46266.29589143221,287625.0,3.0,0.826,0.942,3.598118543624878,9.86801667620084,0.975,0.057,0.016,0.032
19466,USA,2003,15.243622588149,46266.29589143221,0.9407809972763062,6.9,0.4909570217132568,47157.99527113943,290108.0,3.0,0.859,0.937,3.6079261302948,9.3906925792894,0.982,0.057,0.016,0.032
19467,USA,2004,15.1583063740649,47157.99527113943,0.9571667909622192,6.8,0.4909570217132568,48492.71712261176,292805.0,3.0,0.862,0.937,3.6177608966827393,9.53747079117008,0.993,0.057,0.016,0.032
19468,USA,2005,15.0471459247069,48492.71712261176,0.9676946997642516,6.8,0.4909570217132568,49654.76142510663,295517.0,3.0,0.861,0.94,3.627622365951538,10.6817329318669,0.998,0.057,0.016,0.032
19469,USA,2006,15.0044627143132,49654.76142510663,0.9683090448379515,6.7,0.4909570217132568,50489.86002183291,298380.0,3.0,0.867,0.94,3.642328977584839,11.3104788990808,1.029,0.057,0.016,0.032
19470,USA,2007,15.1892936880641,50489.86002183291,0.9665333032608032,6.6,0.4909570217132568,50901.74470450649,301231.0,3.0,0.897,0.943,3.657094717025757,11.2899126640813,1.045,0.057,0.016,0.032
19471,USA,2008,15.9340757550748,50901.74470450649,0.9603290557861328,6.5,0.4909570217132568,50275.746337143275,304094.0,3.0,0.898,0.945,3.671920776367187,10.2761880916694,1.016,0.057,0.016,0.032
19472,USA,2009,16.8076926291334,50275.746337143275,0.960801601409912,6.4,0.4909570217132568,48452.93350407469,306772.0,3.0,0.902,0.949,3.6868066787719727,7.90351709244059,0.976,0.055,0.009,0.032
19473,USA,2010,16.6858385201221,48452.93350407469,0.9767066240310668,6.2,0.4909570217132568,49266.91586220606,309327.0,3.0,0.902,0.95,3.7017533779144287,8.56322203026373,0.987,0.055,0.009,0.032
19474,USA,2011,16.0984239985661,49266.91586220606,0.9748778343200684,6.1,0.4909570217132568,49675.0,311583.0,3.0,0.9,0.949,3.707010984420776,9.53892861749163,0.959,0.055,0.009,0.032
19475,USA,2012,15.4758499000552,49675.0,0.977445662021637,6,0.4909570217132568,50436.4354973145,313878.0,3.0,0.899,0.949,3.712275981903076,9.76391736911044,0.948,0.054,0.009,0.028
19476,USA,2013,14.9919526360397,50436.4354973145,0.9793618321418762,5.9,0.4909570217132568,51010.79810347045,316060.0,3.0,0.902,0.949,3.7175486087799072,10.4602254541478,0.932,0.054,0.009,0.028
19477,USA,2014,14.5516578754664,51010.79810347045,0.9839727878570556,5.8,0.4909570217132568,51796.61921780836,318386.0,3.0,0.9,0.949,3.7228286266326904,10.8997481732594,0.936,0.054,0.009,0.028
19478,USA,2015,14.2333167295426,51796.61921780836,0.9928510785102844,5.8,0.4909570217132568,52808.154135428966,320739.0,3.0,0.9,0.949,3.728116273880005,11.1828279598944,0.919,0.054,0.009,0.028
19479,USA,2016,14.1100041249858,52808.154135428966,0.9937179088592528,5.7,0.4909570217132568,53301.01506695151,323072.0,3.0,0.887,0.948,3.733411312103271,10.8545149876524,0.945,0.07,0.026,0.04
19480,USA,2017,13.8471337748498,53301.01506695151,1.0,5.6,0.4909570217132568,54152.364518908056,325122.0,3.0,0.827,0.909,3.73871397972107,11.5038867327939,0.885,0.104,0.152,0.07
19481,USA,2018,13.8442126445718,54152.364518908056,1.008181929588318,5.6,0.4909570217132568,55454.66943794173,326838.0,3.0,0.823,0.911,3.74402379989624,9.92953894064227,0.824,0.101,0.138,0.07
19482,USA,2019,13.9835585749329,55454.66943794173,1.016862154006958,5.5,0.4909570217132568,56469.26365925514,328330.0,3.0,0.812,0.918,3.7493414878845215,9.88478959731721,0.801,0.097,0.121,0.07
19483,USA,2020,14.8957448696632,56469.26365925514,,5.5,0.4909570217132568,54379.20651245575,331512.0,3.0,0.807,0.912,,10.1534220235407,0.173,0.088,0.085,0.07
19484,USA,2021,14.2530325041781,54379.20651245575,,5.5,0.4909570217132568,57522.70462551701,332032.0,3.0,0.821,0.934,,11.394678497951,0.254,0.068,0.008,0.07
19485,USA,2022,13.7137950311865,57522.70462551701,,5.5,0.4909570217132568,58487.46586089506,333288.0,3.0,0.829,0.935,,12.5989036829582,0.551,0.059,0.015,0.028
19486,USA,2023,,,,,,,,3.0,0.843,0.924,,,,,,
19487,UZB,1950,,,,,,,,,,,,,2.305,,,
19488,UZB,1951,,,,,,,,,,,,,2.293,,,
19489,UZB,1952,,,,,,,,,,,,,2.396,,,
19490,UZB,1953,,,,,,,,,,,,,2.487,,,
19491,UZB,1954,,,,,,,,,,,,,2.574,,,
19492,UZB,1955,,,,,,,,,,,,,2.717,,,
19493,UZB,1956,,,,,,,,,,,,,2.819,,,
19494,UZB,1957,,,,,,,,,,,,,2.917,,,
19495,UZB,1958,,,,,,,,,,,,,3.051,,,
19496,UZB,1959,,,,,,,,,,,,,3.252,,,
19497,UZB,1960,..,,,..,,,,,,,,..,3.523,,,
19498,UZB,1961,..,,,..,,,,,,,,..,3.851,,,
19499,UZB,1962,..,,,..,,,,,,,,..,3.9,,,
19500,UZB,1963,..,,,..,,,,,,,,..,3.809,,,
19501,UZB,1964,..,,,..,,,,,,,,..,3.77,,,
19502,UZB,1965,..,,,..,,,,,,,,..,3.708,,,
19503,UZB,1966,..,,,..,,,,,,,,..,3.571,,,
19504,UZB,1967,..,,,..,,,,,,,,..,3.494,,,
19505,UZB,1968,..,,,..,,,,,,,,..,3.386,,,
19506,UZB,1969,..,,,..,,,,,,,,..,3.231,,,
19507,UZB,1970,..,,,..,,,11940.155,,,,,..,2.98,,,
19508,UZB,1971,..,,,..,,,12334.057,,,,,..,2.867,,,
19509,UZB,1972,..,,,..,,,12741.848,,,,,..,2.888,,,
19510,UZB,1973,..,,,..,,8125.0,13147.733,,,,,..,2.899,,,
19511,UZB,1974,..,8125.0,,..,,,13568.7,,,,,..,2.908,,,
19512,UZB,1975,..,,,..,,,13987.696,,,,,..,2.905,,,
19513,UZB,1976,..,,,..,,,14404.009,,,,,..,2.895,,,
19514,UZB,1977,..,,,..,,,14808.95,,,,,..,2.882,,,
19515,UZB,1978,..,,,..,,,15207.113,,,,,..,2.699,,,
19516,UZB,1979,..,,,100,,,15605.49,,,,,..,2.62,,,
19517,UZB,1980,..,,,94.1,,7453.0,15994.0,,,,,..,2.626,,,
19518,UZB,1981,..,7453.0,,88.3,,7527.0,16400.0,,,,,..,2.62,,,
19519,UZB,1982,..,7527.0,,83,,7594.0,16830.0,,,,,..,2.644,,,
19520,UZB,1983,..,7594.0,,78.2,,7672.0,17171.0,,,,,..,2.697,,,
19521,UZB,1984,..,7672.0,,73.8,,7189.0,17729.0,,,,,..,2.79,,,
19522,UZB,1985,..,7189.0,,70,,7181.0,18215.0,,,,,..,2.843,,,
19523,UZB,1986,..,7181.0,,66.8,,6904.0,18718.0,,,,,..,2.895,,,
19524,UZB,1987,..,6904.0,,64,,6680.0,19219.0,,,,,..,2.834,,,
19525,UZB,1988,..,6680.0,,62.1,,7101.0,19625.0,,,,,..,2.696,,,
19526,UZB,1989,..,7101.0,,60.9,,7093.0,20033.0,,,,,..,2.545,,,
19527,UZB,1990,..,7093.0,,60.4,,6790.0,20530.0,0.0,0.204,0.17,,..,2.283,0.682,0.825,0.606
19528,UZB,1991,..,6790.0,,60.5,,6485.527824276889,21058.83,0.0,0.226,0.16,,..,2.523,0.682,0.825,0.606
19529,UZB,1992,43.2543003673236,6485.527824276889,,60.8,0.4847750067710876,5530.478591343006,21609.49,0.0,0.203,0.128,,..,2.4,0.784,0.954,0.704
19530,UZB,1993,37.2612849909138,5530.478591343006,,60.9,0.4847750067710876,5193.464140177949,22127.44,0.0,0.198,0.103,,..,2.229,0.787,0.954,0.718
19531,UZB,1994,30.0951329888899,5193.464140177949,,60.9,0.4847750067710876,4744.457857055245,22603.66,1.0,0.186,0.099,,..,2.05,0.794,0.954,0.746
19532,UZB,1995,32.0135619954998,4744.457857055245,,60.7,0.4847750067710876,4535.263246411296,23067.16,1.0,0.164,0.098,,..,1.955,0.812,0.954,0.746
19533,UZB,1996,30.8302192420434,4535.263246411296,,60.3,0.4847750067710876,4452.881873653169,23523.69,1.0,0.163,0.098,,..,1.802,0.812,0.954,0.746
19534,UZB,1997,20.4993704124566,4452.881873653169,,59.6,0.4847750067710876,4529.334428545817,23952.05,1.0,0.163,0.092,,..,1.655,0.814,0.941,0.767
19535,UZB,1998,20.5006079830075,4529.334428545817,,58.5,0.4847750067710876,4575.986800198938,24342.16,1.0,0.163,0.083,,..,1.486,0.836,0.941,0.854
19536,UZB,1999,20.6003777024043,4575.986800198938,,57,0.4847750067710876,4630.651445684996,24701.37,1.0,0.157,0.08,,..,1.322,0.836,0.941,0.854
19537,UZB,2000,18.6999938567392,4630.651445684996,,55.1,0.4847750067710876,4667.25991024069,25041.64,1.0,0.156,0.079,,..,1.205,0.836,0.941,0.854
19538,UZB,2001,18.5000101516659,4667.25991024069,,52.9,0.4847750067710876,4725.252501412581,25372.2,1.0,0.155,0.073,,..,1.227,0.836,0.941,0.854
19539,UZB,2002,18,4725.252501412581,,50.3,0.4847750067710876,4777.288582671538,25696.13,1.0,0.156,0.076,,..,1.227,0.836,0.941,0.854
19540,UZB,2003,17.4,4777.288582671538,,47.6,0.4847750067710876,4844.729951296877,25991.96,1.0,0.157,0.079,,..,1.21,0.855,0.924,0.85
19541,UZB,2004,16.2,4844.729951296877,,44.7,0.4847750067710876,5068.208628019459,26268.07,1.0,0.157,0.079,,..,1.249,0.857,0.924,0.859
19542,UZB,2005,15.9000025120263,5068.208628019459,,41.7,0.4847750067710876,5284.004909239419,26540.34,1.0,0.161,0.064,,..,1.252,0.867,0.924,0.899
19543,UZB,2006,15.2980605825353,5284.004909239419,,38.8,0.4847750067710876,5535.12177857377,26811.53,1.0,0.16,0.068,,..,1.326,0.865,0.924,0.894
19544,UZB,2007,15.6090812344803,5535.12177857377,,35.8,0.4847750067710876,5907.998911216545,27080.87,1.0,0.16,0.07,,..,1.477,0.865,0.924,0.894
19545,UZB,2008,15.9284882139503,5907.998911216545,,33,0.4847750067710876,6278.273243067424,27347.11,1.0,0.163,0.072,,..,1.592,0.865,0.92,0.894
19546,UZB,2009,15.4712044005541,6278.273243067424,,30.4,0.4847750067710876,6618.097601072618,27608.51,1.0,0.162,0.072,,..,1.616,0.851,0.901,0.894
19547,UZB,2010,12.5052768290409,6618.097601072618,,27.9,0.4847750067710876,7002.859552872846,27868.64,1.0,0.162,0.078,,..,1.553,0.849,0.901,0.885
19548,UZB,2011,11.968475506037,7002.859552872846,,25.6,0.4847750067710876,7396.0,28131.88,1.0,0.162,0.08,,12.3662567573144,1.507,0.849,0.901,0.885
19549,UZB,2012,12.3643881888673,7396.0,,23.5,0.4847750067710876,7847.0745809285745,28397.85,1.0,0.162,0.083,,13.1744077704128,1.514,0.849,0.901,0.885
19550,UZB,2013,13.3203912370917,7847.0745809285745,,21.7,0.4847750067710876,8340.98818310055,28665.75,1.0,0.166,0.079,,13.8004798918479,1.62,0.849,0.901,0.885
19551,UZB,2014,13.2451945912566,8340.98818310055,,20,0.4847750067710876,8831.601152916568,28934.33,0.0,0.167,0.081,,13.4703929830448,1.709,0.849,0.901,0.885
19552,UZB,2015,13.616882159228,8831.601152916568,,18.6,0.4847750067710876,9381.346864214403,29205.15,0.0,0.165,0.078,,13.5577540324739,1.744,0.852,0.901,0.898
19553,UZB,2016,14.1399705792795,9381.346864214403,,17.4,0.4847750067710876,9845.352192260572,29479.53,0.0,0.169,0.081,,13.4329630615828,1.708,0.853,0.902,0.9
19554,UZB,2017,11.2974060135322,9845.352192260572,,16.4,0.4847750067710876,10182.692816012164,29755.61,0.0,0.19,0.119,,10.3687470116311,1.681,0.798,0.776,0.845
19555,UZB,2018,12.101171076451,10182.692816012164,,15.5,0.4847750067710876,10682.417894057488,30031.42,0.0,0.188,0.166,,12.6952900811941,1.772,0.799,0.778,0.84
19556,UZB,2019,14.4693873139304,10682.417894057488,,14.8,0.4847750067710876,11219.242899547167,30304.98,1.0,0.202,0.198,,11.3019651124218,1.847,0.784,0.748,0.813
19557,UZB,2020,14.6422818278123,11219.242899547167,,14.2,0.4847750067710876,11341.919401727711,30575.54,0.0,0.205,0.222,,13.4020276222392,1.889,0.777,0.684,0.842
19558,UZB,2021,14.9259640726969,11341.919401727711,,13.7,0.4847750067710876,12076.09157686011,30842.58,0.0,0.205,0.207,,13.3629025613176,1.986,0.789,0.647,0.859
19559,UZB,2022,14.9774337437257,12076.09157686011,,13.1,0.4847750067710876,12559.401549577797,31336.88,0.0,0.212,0.199,,11.988740277413,2.033,0.826,0.727,0.845
19560,UZB,2023,,,,,,,,0.0,0.214,0.195,,,,,,
19634,VAT,1950,,,,,,,,,,,,,0.682,,,
19635,VAT,1951,,,,,,,,,,,,,0.677,,,
19636,VAT,1952,,,,,,,,,,,,,0.673,,,
19637,VAT,1953,,,,,,,,,,,,,0.668,,,
19638,VAT,1954,,,,,,,,,,,,,0.774,,,
19639,VAT,1955,,,,,,,,,,,,,0.659,,,
19640,VAT,1956,,,,,,,,,,,,,0.437,,,
19641,VAT,1957,,,,,,,,,,,,,0.109,,,
19642,VAT,1958,,,,,,,,,,,,,0.109,,,
19643,VAT,1959,,,,,,,,,,,,,0.0,,,
19644,VAT,1960,,,,,,,,,,,,,-0.436,,,
19645,VAT,1961,,,,,,,,,,,,,0.109,,,
19646,VAT,1962,,,,,,,,,,,,,0.0,,,
19647,VAT,1963,,,,,,,,,,,,,0.218,,,
19648,VAT,1964,,,,,,,,,,,,,0.543,,,
19649,VAT,1965,,,,,,,,,,,,,-8.348,,,
19650,VAT,1966,,,,,,,,,,,,,-2.261,,,
19651,VAT,1967,,,,,,,,,,,,,-6.334,,,
19652,VAT,1968,,,,,,,,,,,,,-2.861,,,
19653,VAT,1969,,,,,,,,,,,,,-1.328,,,
19654,VAT,1970,,,,,,,,,,,,,-0.94,,,
19655,VAT,1971,,,,,,,,,,,,,-0.541,,,
19656,VAT,1972,,,,,,,,,,,,,-0.136,,,
19657,VAT,1973,,,,,,,,,,,,,-0.408,,,
19658,VAT,1974,,,,,,,,,,,,,0.0,,,
19659,VAT,1975,,,,,,,,,,,,,0.0,,,
19660,VAT,1976,,,,,,,,,,,,,0.408,,,
19661,VAT,1977,,,,,,,,,,,,,0.407,,,
19662,VAT,1978,,,,,,,,,,,,,0.135,,,
19663,VAT,1979,,,,,,,,,,,,,0.405,,,
19664,VAT,1980,,,,,,,,,,,,,0.0,,,
19665,VAT,1981,,,,,,,,,,,,,-0.27,,,
19666,VAT,1982,,,,,,,,,,,,,-0.27,,,
19667,VAT,1983,,,,,,,,,,,,,-0.543,,,
19668,VAT,1984,,,,,,,,,,,,,-0.136,,,
19669,VAT,1985,,,,,,,,,,,,,-0.684,,,
19670,VAT,1986,,,,,,,,,,,,,0.274,,,
19671,VAT,1987,,,,,,,,,,,,,-0.274,,,
19672,VAT,1988,,,,,,,,,,,,,-0.275,,,
19673,VAT,1989,,,,,,,,,,,,,-0.138,,,
19674,VAT,1990,,,,,,,,,,,,,-0.138,,,
19675,VAT,1991,,,,,,,,,,,,,0.0,,,
19676,VAT,1992,,,,,,,,,,,,,-0.276,,,
19677,VAT,1993,,,,,,,,,,,,,-1.253,,,
19678,VAT,1994,,,,,,,,,,,,,-0.985,,,
19679,VAT,1995,,,,,,,,,,,,,-0.71,,,
19680,VAT,1996,,,,,,,,,,,,,-0.428,,,
19681,VAT,1997,,,,,,,,,,,,,-0.287,,,
19682,VAT,1998,,,,,,,,,,,,,0.0,,,
19683,VAT,1999,,,,,,,,,,,,,-0.287,,,
19684,VAT,2000,,,,,,,,,,,,,-1.158,,,
19685,VAT,2001,,,,,,,,,,,,,-1.614,,,
19686,VAT,2002,,,,,,,,,,,,,-1.34,,,
19687,VAT,2003,,,,,,,,,,,,,-0.904,,,
19688,VAT,2004,,,,,,,,,,,,,-0.151,,,
19689,VAT,2005,,,,,,,,,,,,,-0.303,,,
19690,VAT,2006,,,,,,,,,,,,,-0.763,,,
19691,VAT,2007,,,,,,,,,,,,,-1.699,,,
19692,VAT,2008,,,,,,,,,,,,,-1.412,,,
19693,VAT,2009,,,,,,,,,,,,,-1.432,,,
19694,VAT,2010,,,,,,,,,,,,,-1.128,,,
19695,VAT,2011,,,,,,,,,,,,,-0.977,,,
19696,VAT,2012,,,,,,,,,,,,,-3.159,,,
19697,VAT,2013,,,,,,,,,,,,,-0.848,,,
19698,VAT,2014,,,,,,,,,,,,,-1.718,,,
19699,VAT,2015,,,,,,,,,,,,,-1.748,,,
19700,VAT,2016,,,,,,,,,,,,,-1.421,,,
19701,VAT,2017,,,,,,,,,,,,,-1.441,,,
19702,VAT,2018,,,,,,,,,,,,,-2.202,,,
19703,VAT,2019,,,,,,,,,,,,,-1.307,,,
19704,VAT,2020,,,,,,,,,,,,,-1.515,,,
19705,VAT,2021,,,,,,,,,,,,,-2.122,,,
19706,VAT,2022,,,,,,,,,,,,,-2.567,,,
19707,VCT,1950,,,,,,,,,,,,,2.603,,,
19708,VCT,1951,,,,,,,,,,,,,2.786,,,
19709,VCT,1952,,,,,,,,,,,,,2.921,,,
19710,VCT,1953,,,,,,,,,,,,,3.057,,,
19711,VCT,1954,,,,,,,,,,,,,3.215,,,
19712,VCT,1955,,,,,,,,,,,,,3.339,,,
19713,VCT,1956,,,,,,,,,,,,,3.368,,,
19714,VCT,1957,,,,,,,,,,,,,3.436,,,
19715,VCT,1958,,,,,,,,,,,,,3.48,,,
19716,VCT,1959,,,,,,,,,,,,,3.548,,,
19717,VCT,1960,..,,,..,,,,,,,,..,1.85,,,
19718,VCT,1961,..,,,..,,,,,,,,..,1.634,,,
19719,VCT,1962,..,,,..,,,,,,,,..,1.525,,,
