,year,Tax revenue (% of GDP),country
1250,1965,..,NCL
1251,1965,..,NZL
1252,1965,..,NIC
1253,1965,..,NER
1254,1965,..,NGA
1255,1965,..,MKD
1256,1965,..,MNP
1257,1965,..,NOR
1258,1965,..,OMN
1259,1965,..,PAK
1260,1965,..,PLW
1261,1965,..,PAN
1262,1965,..,PNG
1263,1965,..,PRY
1264,1965,..,PER
1265,1965,..,PHL
1266,1965,..,POL
1267,1965,..,PRT
1268,1965,..,PRI
1269,1965,..,QAT
1270,1965,..,ROU
1271,1965,..,RUS
1272,1965,..,RWA
1273,1965,..,WSM
1274,1965,..,SMR
1275,1965,..,STP
1276,1965,..,SAU
1277,1965,..,SEN
1278,1965,..,SRB
1279,1965,..,SYC
1280,1965,..,SLE
1281,1965,..,SGP
1282,1965,..,SXM
1283,1965,..,SVK
1284,1965,..,SVN
1285,1965,..,SLB
1286,1965,..,SOM
1287,1965,..,ZAF
1288,1965,..,SSD
1289,1965,..,ESP
1290,1965,..,LKA
1291,1965,..,KNA
1292,1965,..,LCA
1293,1965,..,MAF
1294,1965,..,VCT
1295,1965,..,SDN
1296,1965,..,SUR
1297,1965,..,SWE
1298,1965,..,CHE
1299,1965,..,SYR
1300,1965,..,TJK
1301,1965,..,TZA
1302,1965,..,THA
1303,1965,..,TLS
1304,1965,..,TGO
1305,1965,..,TON
1306,1965,..,TTO
1307,1965,..,TUN
1308,1965,..,TUR
1309,1965,..,TKM
1310,1965,..,TCA
1311,1965,..,TUV
1312,1965,..,UGA
1313,1965,..,UKR
1314,1965,..,ARE
1315,1965,..,GBR
1316,1965,..,USA
1317,1965,..,URY
1318,1965,..,UZB
1319,1965,..,VUT
1320,1965,..,VEN
1321,1965,..,VNM
1322,1965,..,VIR
1323,1965,..,PSE
1324,1965,..,YEM
1325,1965,..,ZMB
1326,1965,..,ZWE
1330,1965,,Data from database: World Development Indicators
1331,1965,,Last Updated: 10/07/2025
1332,1966,..,AFG
1333,1966,..,ALB
1334,1966,..,DZA
1335,1966,..,ASM
1336,1966,..,AND
1337,1966,..,AGO
1338,1966,..,ATG
1339,1966,..,ARG
1340,1966,..,ARM
1341,1966,..,ABW
1342,1966,..,AUS
1343,1966,..,AUT
1344,1966,..,AZE
1345,1966,..,BHS
1346,1966,..,BHR
1347,1966,..,BGD
1348,1966,..,BRB
1349,1966,..,BLR
1350,1966,..,BEL
1351,1966,..,BLZ
1352,1966,..,BEN
1353,1966,..,BMU
1354,1966,..,BTN
1355,1966,..,BOL
1356,1966,..,BIH
1357,1966,..,BWA
1358,1966,..,BRA
1359,1966,..,VGB
1360,1966,..,BRN
1361,1966,..,BGR
1362,1966,..,BFA
1363,1966,..,BDI
1364,1966,..,CPV
1365,1966,..,KHM
1366,1966,..,CMR
1367,1966,..,CAN
1368,1966,..,CYM
1369,1966,..,CAF
1370,1966,..,TCD
1371,1966,..,Channel Islands
1372,1966,..,CHL
1373,1966,..,CHN
1374,1966,..,COL
1375,1966,..,COM
1376,1966,..,COD
1377,1966,..,COG
1378,1966,..,CRI
1379,1966,..,CIV
1380,1966,..,HRV
1381,1966,..,CUB
1382,1966,..,CUW
1383,1966,..,CYP
1384,1966,..,CZE
1385,1966,..,DNK
1386,1966,..,DJI
1387,1966,..,DMA
1388,1966,..,DOM
1389,1966,..,ECU
1390,1966,..,EGY
1391,1966,..,SLV
1392,1966,..,GNQ
1393,1966,..,ERI
1394,1966,..,EST
1395,1966,..,SWZ
1396,1966,..,ETH
1397,1966,..,FRO
1398,1966,..,FJI
1399,1966,..,FIN
1400,1966,..,FRA
1401,1966,..,PYF
1402,1966,..,GAB
1403,1966,..,GMB
1404,1966,..,GEO
1405,1966,..,DEU
1406,1966,..,GHA
1407,1966,..,GIB
1408,1966,..,GRC
1409,1966,..,GRL
1410,1966,..,GRD
1411,1966,..,GUM
1412,1966,..,GTM
1413,1966,..,GIN
1414,1966,..,GNB
1415,1966,..,GUY
1416,1966,..,HTI
1417,1966,..,HND
1418,1966,..,HKG
1419,1966,..,HUN
1420,1966,..,ISL
1421,1966,..,IND
1422,1966,..,IDN
1423,1966,..,IRN
1424,1966,..,IRQ
1425,1966,..,IRL
1426,1966,..,IMN
1427,1966,..,ISR
1428,1966,..,ITA
1429,1966,..,JAM
1430,1966,..,JPN
1431,1966,..,JOR
1432,1966,..,KAZ
1433,1966,..,KEN
1434,1966,..,KIR
1435,1966,..,PRK
1436,1966,..,KOR
1437,1966,..,XKX
1438,1966,..,KWT
1439,1966,..,KGZ
1440,1966,..,LAO
1441,1966,..,LVA
1442,1966,..,LBN
1443,1966,..,LSO
1444,1966,..,LBR
1445,1966,..,LBY
1446,1966,..,LIE
1447,1966,..,LTU
1448,1966,..,LUX
1449,1966,..,MAC
1450,1966,..,MDG
1451,1966,..,MWI
1452,1966,..,MYS
1453,1966,..,MDV
1454,1966,..,MLI
1455,1966,..,MLT
1456,1966,..,MHL
1457,1966,..,MRT
1458,1966,..,MUS
1459,1966,..,MEX
1460,1966,..,FSM
1461,1966,..,MDA
1462,1966,..,MCO
1463,1966,..,MNG
1464,1966,..,MNE
1465,1966,..,MAR
1466,1966,..,MOZ
1467,1966,..,MMR
1468,1966,..,NAM
1469,1966,..,NRU
1470,1966,..,NPL
1471,1966,..,NLD
1472,1966,..,NCL
1473,1966,..,NZL
1474,1966,..,NIC
1475,1966,..,NER
1476,1966,..,NGA
1477,1966,..,MKD
1478,1966,..,MNP
1479,1966,..,NOR
1480,1966,..,OMN
1481,1966,..,PAK
1482,1966,..,PLW
1483,1966,..,PAN
1484,1966,..,PNG
1485,1966,..,PRY
1486,1966,..,PER
1487,1966,..,PHL
1488,1966,..,POL
1489,1966,..,PRT
1490,1966,..,PRI
1491,1966,..,QAT
1492,1966,..,ROU
1493,1966,..,RUS
1494,1966,..,RWA
1495,1966,..,WSM
1496,1966,..,SMR
1497,1966,..,STP
1498,1966,..,SAU
1499,1966,..,SEN
1500,1966,..,SRB
1501,1966,..,SYC
1502,1966,..,SLE
1503,1966,..,SGP
1504,1966,..,SXM
1505,1966,..,SVK
1506,1966,..,SVN
1507,1966,..,SLB
1508,1966,..,SOM
1509,1966,..,ZAF
1510,1966,..,SSD
1511,1966,..,ESP
1512,1966,..,LKA
1513,1966,..,KNA
1514,1966,..,LCA
1515,1966,..,MAF
1516,1966,..,VCT
1517,1966,..,SDN
1518,1966,..,SUR
1519,1966,..,SWE
1520,1966,..,CHE
1521,1966,..,SYR
1522,1966,..,TJK
1523,1966,..,TZA
1524,1966,..,THA
1525,1966,..,TLS
1526,1966,..,TGO
1527,1966,..,TON
1528,1966,..,TTO
1529,1966,..,TUN
1530,1966,..,TUR
1531,1966,..,TKM
1532,1966,..,TCA
1533,1966,..,TUV
1534,1966,..,UGA
1535,1966,..,UKR
1536,1966,..,ARE
1537,1966,..,GBR
1538,1966,..,USA
1539,1966,..,URY
1540,1966,..,UZB
1541,1966,..,VUT
1542,1966,..,VEN
1543,1966,..,VNM
1544,1966,..,VIR
1545,1966,..,PSE
1546,1966,..,YEM
1547,1966,..,ZMB
1548,1966,..,ZWE
1552,1966,,Data from database: World Development Indicators
1553,1966,,Last Updated: 10/07/2025
1554,1967,..,AFG
1555,1967,..,ALB
1556,1967,..,DZA
1557,1967,..,ASM
1558,1967,..,AND
1559,1967,..,AGO
1560,1967,..,ATG
1561,1967,..,ARG
1562,1967,..,ARM
1563,1967,..,ABW
1564,1967,..,AUS
1565,1967,..,AUT
1566,1967,..,AZE
1567,1967,..,BHS
1568,1967,..,BHR
1569,1967,..,BGD
1570,1967,..,BRB
1571,1967,..,BLR
1572,1967,..,BEL
1573,1967,..,BLZ
1574,1967,..,BEN
1575,1967,..,BMU
1576,1967,..,BTN
1577,1967,..,BOL
1578,1967,..,BIH
1579,1967,..,BWA
1580,1967,..,BRA
1581,1967,..,VGB
1582,1967,..,BRN
1583,1967,..,BGR
1584,1967,..,BFA
1585,1967,..,BDI
1586,1967,..,CPV
1587,1967,..,KHM
1588,1967,..,CMR
1589,1967,..,CAN
1590,1967,..,CYM
1591,1967,..,CAF
1592,1967,..,TCD
1593,1967,..,Channel Islands
1594,1967,..,CHL
1595,1967,..,CHN
1596,1967,..,COL
1597,1967,..,COM
1598,1967,..,COD
1599,1967,..,COG
1600,1967,..,CRI
1601,1967,..,CIV
1602,1967,..,HRV
1603,1967,..,CUB
1604,1967,..,CUW
1605,1967,..,CYP
1606,1967,..,CZE
1607,1967,..,DNK
1608,1967,..,DJI
1609,1967,..,DMA
1610,1967,..,DOM
1611,1967,..,ECU
1612,1967,..,EGY
1613,1967,..,SLV
1614,1967,..,GNQ
1615,1967,..,ERI
1616,1967,..,EST
1617,1967,..,SWZ
1618,1967,..,ETH
1619,1967,..,FRO
1620,1967,..,FJI
1621,1967,..,FIN
1622,1967,..,FRA
1623,1967,..,PYF
1624,1967,..,GAB
1625,1967,..,GMB
1626,1967,..,GEO
1627,1967,..,DEU
1628,1967,..,GHA
1629,1967,..,GIB
1630,1967,..,GRC
1631,1967,..,GRL
1632,1967,..,GRD
1633,1967,..,GUM
1634,1967,..,GTM
1635,1967,..,GIN
1636,1967,..,GNB
1637,1967,..,GUY
1638,1967,..,HTI
1639,1967,..,HND
1640,1967,..,HKG
1641,1967,..,HUN
1642,1967,..,ISL
1643,1967,..,IND
1644,1967,..,IDN
1645,1967,..,IRN
1646,1967,..,IRQ
1647,1967,..,IRL
1648,1967,..,IMN
1649,1967,..,ISR
1650,1967,..,ITA
1651,1967,..,JAM
1652,1967,..,JPN
1653,1967,..,JOR
1654,1967,..,KAZ
1655,1967,..,KEN
1656,1967,..,KIR
1657,1967,..,PRK
1658,1967,..,KOR
1659,1967,..,XKX
1660,1967,..,KWT
1661,1967,..,KGZ
1662,1967,..,LAO
1663,1967,..,LVA
1664,1967,..,LBN
1665,1967,..,LSO
1666,1967,..,LBR
1667,1967,..,LBY
1668,1967,..,LIE
1669,1967,..,LTU
1670,1967,..,LUX
1671,1967,..,MAC
1672,1967,..,MDG
1673,1967,..,MWI
1674,1967,..,MYS
1675,1967,..,MDV
1676,1967,..,MLI
1677,1967,..,MLT
1678,1967,..,MHL
1679,1967,..,MRT
1680,1967,..,MUS
1681,1967,..,MEX
1682,1967,..,FSM
1683,1967,..,MDA
1684,1967,..,MCO
1685,1967,..,MNG
1686,1967,..,MNE
1687,1967,..,MAR
1688,1967,..,MOZ
1689,1967,..,MMR
1690,1967,..,NAM
1691,1967,..,NRU
1692,1967,..,NPL
1693,1967,..,NLD
1694,1967,..,NCL
1695,1967,..,NZL
1696,1967,..,NIC
1697,1967,..,NER
1698,1967,..,NGA
1699,1967,..,MKD
1700,1967,..,MNP
1701,1967,..,NOR
1702,1967,..,OMN
1703,1967,..,PAK
1704,1967,..,PLW
1705,1967,..,PAN
1706,1967,..,PNG
1707,1967,..,PRY
1708,1967,..,PER
1709,1967,..,PHL
1710,1967,..,POL
1711,1967,..,PRT
1712,1967,..,PRI
1713,1967,..,QAT
1714,1967,..,ROU
1715,1967,..,RUS
1716,1967,..,RWA
1717,1967,..,WSM
1718,1967,..,SMR
1719,1967,..,STP
1720,1967,..,SAU
1721,1967,..,SEN
1722,1967,..,SRB
1723,1967,..,SYC
1724,1967,..,SLE
1725,1967,..,SGP
1726,1967,..,SXM
1727,1967,..,SVK
1728,1967,..,SVN
1729,1967,..,SLB
1730,1967,..,SOM
1731,1967,..,ZAF
1732,1967,..,SSD
1733,1967,..,ESP
1734,1967,..,LKA
1735,1967,..,KNA
1736,1967,..,LCA
1737,1967,..,MAF
1738,1967,..,VCT
1739,1967,..,SDN
1740,1967,..,SUR
1741,1967,..,SWE
1742,1967,..,CHE
1743,1967,..,SYR
1744,1967,..,TJK
1745,1967,..,TZA
1746,1967,..,THA
1747,1967,..,TLS
1748,1967,..,TGO
1749,1967,..,TON
1750,1967,..,TTO
1751,1967,..,TUN
1752,1967,..,TUR
1753,1967,..,TKM
1754,1967,..,TCA
1755,1967,..,TUV
1756,1967,..,UGA
1757,1967,..,UKR
1758,1967,..,ARE
1759,1967,..,GBR
1760,1967,..,USA
1761,1967,..,URY
1762,1967,..,UZB
1763,1967,..,VUT
1764,1967,..,VEN
1765,1967,..,VNM
1766,1967,..,VIR
1767,1967,..,PSE
1768,1967,..,YEM
1769,1967,..,ZMB
1770,1967,..,ZWE
1774,1967,,Data from database: World Development Indicators
1775,1967,,Last Updated: 10/07/2025
1776,1968,..,AFG
1777,1968,..,ALB
1778,1968,..,DZA
1779,1968,..,ASM
1780,1968,..,AND
1781,1968,..,AGO
1782,1968,..,ATG
1783,1968,..,ARG
1784,1968,..,ARM
1785,1968,..,ABW
1786,1968,..,AUS
1787,1968,..,AUT
1788,1968,..,AZE
1789,1968,..,BHS
1790,1968,..,BHR
1791,1968,..,BGD
1792,1968,..,BRB
1793,1968,..,BLR
1794,1968,..,BEL
1795,1968,..,BLZ
1796,1968,..,BEN
1797,1968,..,BMU
1798,1968,..,BTN
1799,1968,..,BOL
1800,1968,..,BIH
1801,1968,..,BWA
1802,1968,..,BRA
1803,1968,..,VGB
1804,1968,..,BRN
1805,1968,..,BGR
1806,1968,..,BFA
1807,1968,..,BDI
1808,1968,..,CPV
1809,1968,..,KHM
1810,1968,..,CMR
1811,1968,..,CAN
1812,1968,..,CYM
1813,1968,..,CAF
1814,1968,..,TCD
1815,1968,..,Channel Islands
1816,1968,..,CHL
1817,1968,..,CHN
1818,1968,..,COL
1819,1968,..,COM
1820,1968,..,COD
1821,1968,..,COG
1822,1968,..,CRI
1823,1968,..,CIV
1824,1968,..,HRV
1825,1968,..,CUB
1826,1968,..,CUW
1827,1968,..,CYP
1828,1968,..,CZE
1829,1968,..,DNK
1830,1968,..,DJI
1831,1968,..,DMA
1832,1968,..,DOM
1833,1968,..,ECU
1834,1968,..,EGY
1835,1968,..,SLV
1836,1968,..,GNQ
1837,1968,..,ERI
1838,1968,..,EST
1839,1968,..,SWZ
1840,1968,..,ETH
1841,1968,..,FRO
1842,1968,..,FJI
1843,1968,..,FIN
1844,1968,..,FRA
1845,1968,..,PYF
1846,1968,..,GAB
1847,1968,..,GMB
1848,1968,..,GEO
1849,1968,..,DEU
1850,1968,..,GHA
1851,1968,..,GIB
1852,1968,..,GRC
1853,1968,..,GRL
1854,1968,..,GRD
1855,1968,..,GUM
1856,1968,..,GTM
1857,1968,..,GIN
1858,1968,..,GNB
1859,1968,..,GUY
1860,1968,..,HTI
1861,1968,..,HND
1862,1968,..,HKG
1863,1968,..,HUN
1864,1968,..,ISL
1865,1968,..,IND
1866,1968,..,IDN
1867,1968,..,IRN
1868,1968,..,IRQ
1869,1968,..,IRL
1870,1968,..,IMN
1871,1968,..,ISR
1872,1968,..,ITA
1873,1968,..,JAM
1874,1968,..,JPN
1875,1968,..,JOR
1876,1968,..,KAZ
1877,1968,..,KEN
1878,1968,..,KIR
1879,1968,..,PRK
1880,1968,..,KOR
1881,1968,..,XKX
1882,1968,..,KWT
1883,1968,..,KGZ
1884,1968,..,LAO
1885,1968,..,LVA
1886,1968,..,LBN
1887,1968,..,LSO
1888,1968,..,LBR
1889,1968,..,LBY
1890,1968,..,LIE
1891,1968,..,LTU
1892,1968,..,LUX
1893,1968,..,MAC
1894,1968,..,MDG
1895,1968,..,MWI
1896,1968,..,MYS
1897,1968,..,MDV
1898,1968,..,MLI
1899,1968,..,MLT
1900,1968,..,MHL
1901,1968,..,MRT
1902,1968,..,MUS
1903,1968,..,MEX
1904,1968,..,FSM
1905,1968,..,MDA
1906,1968,..,MCO
1907,1968,..,MNG
1908,1968,..,MNE
1909,1968,..,MAR
1910,1968,..,MOZ
1911,1968,..,MMR
1912,1968,..,NAM
1913,1968,..,NRU
1914,1968,..,NPL
1915,1968,..,NLD
1916,1968,..,NCL
1917,1968,..,NZL
1918,1968,..,NIC
1919,1968,..,NER
1920,1968,..,NGA
1921,1968,..,MKD
1922,1968,..,MNP
1923,1968,..,NOR
1924,1968,..,OMN
1925,1968,..,PAK
1926,1968,..,PLW
1927,1968,..,PAN
1928,1968,..,PNG
1929,1968,..,PRY
1930,1968,..,PER
1931,1968,..,PHL
1932,1968,..,POL
1933,1968,..,PRT
1934,1968,..,PRI
1935,1968,..,QAT
1936,1968,..,ROU
1937,1968,..,RUS
1938,1968,..,RWA
1939,1968,..,WSM
1940,1968,..,SMR
1941,1968,..,STP
1942,1968,..,SAU
1943,1968,..,SEN
1944,1968,..,SRB
1945,1968,..,SYC
1946,1968,..,SLE
1947,1968,..,SGP
1948,1968,..,SXM
1949,1968,..,SVK
1950,1968,..,SVN
1951,1968,..,SLB
1952,1968,..,SOM
1953,1968,..,ZAF
1954,1968,..,SSD
1955,1968,..,ESP
1956,1968,..,LKA
1957,1968,..,KNA
1958,1968,..,LCA
1959,1968,..,MAF
1960,1968,..,VCT
1961,1968,..,SDN
1962,1968,..,SUR
1963,1968,..,SWE
1964,1968,..,CHE
1965,1968,..,SYR
1966,1968,..,TJK
1967,1968,..,TZA
1968,1968,..,THA
1969,1968,..,TLS
1970,1968,..,TGO
1971,1968,..,TON
1972,1968,..,TTO
1973,1968,..,TUN
1974,1968,..,TUR
1975,1968,..,TKM
1976,1968,..,TCA
1977,1968,..,TUV
1978,1968,..,UGA
1979,1968,..,UKR
1980,1968,..,ARE
1981,1968,..,GBR
1982,1968,..,USA
1983,1968,..,URY
1984,1968,..,UZB
1985,1968,..,VUT
1986,1968,..,VEN
1987,1968,..,VNM
1988,1968,..,VIR
1989,1968,..,PSE
1990,1968,..,YEM
1991,1968,..,ZMB
1992,1968,..,ZWE
1996,1968,,Data from database: World Development Indicators
1997,1968,,Last Updated: 10/07/2025
1998,1969,..,AFG
1999,1969,..,ALB
2000,1969,..,DZA
2001,1969,..,ASM
2002,1969,..,AND
2003,1969,..,AGO
2004,1969,..,ATG
2005,1969,..,ARG
2006,1969,..,ARM
2007,1969,..,ABW
2008,1969,..,AUS
2009,1969,..,AUT
2010,1969,..,AZE
2011,1969,..,BHS
2012,1969,..,BHR
2013,1969,..,BGD
2014,1969,..,BRB
2015,1969,..,BLR
2016,1969,..,BEL
2017,1969,..,BLZ
2018,1969,..,BEN
2019,1969,..,BMU
2020,1969,..,BTN
2021,1969,..,BOL
2022,1969,..,BIH
2023,1969,..,BWA
2024,1969,..,BRA
2025,1969,..,VGB
2026,1969,..,BRN
2027,1969,..,BGR
2028,1969,..,BFA
2029,1969,..,BDI
2030,1969,..,CPV
2031,1969,..,KHM
2032,1969,..,CMR
2033,1969,..,CAN
2034,1969,..,CYM
2035,1969,..,CAF
2036,1969,..,TCD
2037,1969,..,Channel Islands
2038,1969,..,CHL
2039,1969,..,CHN
2040,1969,..,COL
2041,1969,..,COM
2042,1969,..,COD
2043,1969,..,COG
2044,1969,..,CRI
2045,1969,..,CIV
2046,1969,..,HRV
2047,1969,..,CUB
2048,1969,..,CUW
2049,1969,..,CYP
2050,1969,..,CZE
2051,1969,..,DNK
2052,1969,..,DJI
2053,1969,..,DMA
2054,1969,..,DOM
2055,1969,..,ECU
2056,1969,..,EGY
2057,1969,..,SLV
2058,1969,..,GNQ
2059,1969,..,ERI
2060,1969,..,EST
2061,1969,..,SWZ
2062,1969,..,ETH
2063,1969,..,FRO
2064,1969,..,FJI
2065,1969,..,FIN
2066,1969,..,FRA
2067,1969,..,PYF
2068,1969,..,GAB
2069,1969,..,GMB
2070,1969,..,GEO
2071,1969,..,DEU
2072,1969,..,GHA
2073,1969,..,GIB
2074,1969,..,GRC
2075,1969,..,GRL
2076,1969,..,GRD
2077,1969,..,GUM
2078,1969,..,GTM
2079,1969,..,GIN
2080,1969,..,GNB
2081,1969,..,GUY
2082,1969,..,HTI
2083,1969,..,HND
2084,1969,..,HKG
2085,1969,..,HUN
2086,1969,..,ISL
2087,1969,..,IND
2088,1969,..,IDN
2089,1969,..,IRN
2090,1969,..,IRQ
2091,1969,..,IRL
2092,1969,..,IMN
2093,1969,..,ISR
2094,1969,..,ITA
2095,1969,..,JAM
2096,1969,..,JPN
2097,1969,..,JOR
2098,1969,..,KAZ
2099,1969,..,KEN
2100,1969,..,KIR
2101,1969,..,PRK
2102,1969,..,KOR
2103,1969,..,XKX
2104,1969,..,KWT
2105,1969,..,KGZ
2106,1969,..,LAO
2107,1969,..,LVA
2108,1969,..,LBN
2109,1969,..,LSO
2110,1969,..,LBR
2111,1969,..,LBY
2112,1969,..,LIE
2113,1969,..,LTU
2114,1969,..,LUX
2115,1969,..,MAC
2116,1969,..,MDG
2117,1969,..,MWI
2118,1969,..,MYS
2119,1969,..,MDV
2120,1969,..,MLI
2121,1969,..,MLT
2122,1969,..,MHL
2123,1969,..,MRT
2124,1969,..,MUS
2125,1969,..,MEX
2126,1969,..,FSM
2127,1969,..,MDA
2128,1969,..,MCO
2129,1969,..,MNG
2130,1969,..,MNE
2131,1969,..,MAR
2132,1969,..,MOZ
2133,1969,..,MMR
2134,1969,..,NAM
2135,1969,..,NRU
2136,1969,..,NPL
2137,1969,..,NLD
2138,1969,..,NCL
2139,1969,..,NZL
2140,1969,..,NIC
2141,1969,..,NER
2142,1969,..,NGA
2143,1969,..,MKD
2144,1969,..,MNP
2145,1969,..,NOR
2146,1969,..,OMN
2147,1969,..,PAK
2148,1969,..,PLW
2149,1969,..,PAN
2150,1969,..,PNG
2151,1969,..,PRY
2152,1969,..,PER
2153,1969,..,PHL
2154,1969,..,POL
2155,1969,..,PRT
2156,1969,..,PRI
2157,1969,..,QAT
2158,1969,..,ROU
2159,1969,..,RUS
2160,1969,..,RWA
2161,1969,..,WSM
2162,1969,..,SMR
2163,1969,..,STP
2164,1969,..,SAU
2165,1969,..,SEN
2166,1969,..,SRB
2167,1969,..,SYC
2168,1969,..,SLE
2169,1969,..,SGP
2170,1969,..,SXM
2171,1969,..,SVK
2172,1969,..,SVN
2173,1969,..,SLB
2174,1969,..,SOM
2175,1969,..,ZAF
2176,1969,..,SSD
2177,1969,..,ESP
2178,1969,..,LKA
2179,1969,..,KNA
2180,1969,..,LCA
2181,1969,..,MAF
2182,1969,..,VCT
2183,1969,..,SDN
2184,1969,..,SUR
2185,1969,..,SWE
2186,1969,..,CHE
2187,1969,..,SYR
2188,1969,..,TJK
2189,1969,..,TZA
2190,1969,..,THA
2191,1969,..,TLS
2192,1969,..,TGO
2193,1969,..,TON
2194,1969,..,TTO
2195,1969,..,TUN
2196,1969,..,TUR
2197,1969,..,TKM
2198,1969,..,TCA
2199,1969,..,TUV
2200,1969,..,UGA
2201,1969,..,UKR
2202,1969,..,ARE
2203,1969,..,GBR
2204,1969,..,USA
2205,1969,..,URY
2206,1969,..,UZB
2207,1969,..,VUT
2208,1969,..,VEN
2209,1969,..,VNM
2210,1969,..,VIR
2211,1969,..,PSE
2212,1969,..,YEM
2213,1969,..,ZMB
2214,1969,..,ZWE
2218,1969,,Data from database: World Development Indicators
2219,1969,,Last Updated: 10/07/2025
2220,1970,..,AFG
2221,1970,..,ALB
2222,1970,..,DZA
2223,1970,..,ASM
2224,1970,..,AND
2225,1970,..,AGO
2226,1970,..,ATG
2227,1970,..,ARG
2228,1970,..,ARM
2229,1970,..,ABW
2230,1970,..,AUS
2231,1970,..,AUT
2232,1970,..,AZE
2233,1970,..,BHS
2234,1970,..,BHR
2235,1970,..,BGD
2236,1970,..,BRB
2237,1970,..,BLR
2238,1970,..,BEL
2239,1970,..,BLZ
2240,1970,..,BEN
2241,1970,..,BMU
2242,1970,..,BTN
2243,1970,..,BOL
2244,1970,..,BIH
2245,1970,..,BWA
2246,1970,..,BRA
2247,1970,..,VGB
2248,1970,..,BRN
2249,1970,..,BGR
2250,1970,..,BFA
2251,1970,..,BDI
2252,1970,..,CPV
2253,1970,..,KHM
2254,1970,..,CMR
2255,1970,..,CAN
2256,1970,..,CYM
2257,1970,..,CAF
2258,1970,..,TCD
2259,1970,..,Channel Islands
2260,1970,..,CHL
2261,1970,..,CHN
2262,1970,..,COL
2263,1970,..,COM
2264,1970,..,COD
2265,1970,..,COG
2266,1970,..,CRI
2267,1970,..,CIV
2268,1970,..,HRV
2269,1970,..,CUB
2270,1970,..,CUW
2271,1970,..,CYP
2272,1970,..,CZE
2273,1970,..,DNK
2274,1970,..,DJI
2275,1970,..,DMA
2276,1970,..,DOM
2277,1970,..,ECU
2278,1970,..,EGY
2279,1970,..,SLV
2280,1970,..,GNQ
2281,1970,..,ERI
2282,1970,..,EST
2283,1970,..,SWZ
2284,1970,..,ETH
2285,1970,..,FRO
2286,1970,..,FJI
2287,1970,..,FIN
2288,1970,..,FRA
2289,1970,..,PYF
2290,1970,..,GAB
2291,1970,..,GMB
2292,1970,..,GEO
2293,1970,..,DEU
2294,1970,..,GHA
2295,1970,..,GIB
2296,1970,..,GRC
2297,1970,..,GRL
2298,1970,..,GRD
2299,1970,..,GUM
2300,1970,..,GTM
2301,1970,..,GIN
2302,1970,..,GNB
2303,1970,..,GUY
2304,1970,..,HTI
2305,1970,..,HND
2306,1970,..,HKG
2307,1970,..,HUN
2308,1970,..,ISL
2309,1970,..,IND
2310,1970,..,IDN
2311,1970,..,IRN
2312,1970,..,IRQ
2313,1970,..,IRL
2314,1970,..,IMN
2315,1970,..,ISR
2316,1970,..,ITA
2317,1970,..,JAM
2318,1970,..,JPN
2319,1970,..,JOR
2320,1970,..,KAZ
2321,1970,..,KEN
2322,1970,..,KIR
2323,1970,..,PRK
2324,1970,..,KOR
2325,1970,..,XKX
2326,1970,..,KWT
2327,1970,..,KGZ
2328,1970,..,LAO
2329,1970,..,LVA
2330,1970,..,LBN
2331,1970,..,LSO
2332,1970,..,LBR
2333,1970,..,LBY
2334,1970,..,LIE
2335,1970,..,LTU
2336,1970,..,LUX
2337,1970,..,MAC
2338,1970,..,MDG
2339,1970,..,MWI
2340,1970,..,MYS
2341,1970,..,MDV
2342,1970,..,MLI
2343,1970,..,MLT
2344,1970,..,MHL
2345,1970,..,MRT
2346,1970,..,MUS
2347,1970,..,MEX
2348,1970,..,FSM
2349,1970,..,MDA
2350,1970,..,MCO
2351,1970,..,MNG
2352,1970,..,MNE
2353,1970,..,MAR
2354,1970,..,MOZ
2355,1970,..,MMR
2356,1970,..,NAM
2357,1970,..,NRU
2358,1970,..,NPL
2359,1970,..,NLD
2360,1970,..,NCL
2361,1970,..,NZL
2362,1970,..,NIC
2363,1970,..,NER
2364,1970,..,NGA
2365,1970,..,MKD
2366,1970,..,MNP
2367,1970,..,NOR
2368,1970,..,OMN
2369,1970,..,PAK
2370,1970,..,PLW
2371,1970,..,PAN
2372,1970,..,PNG
2373,1970,..,PRY
2374,1970,..,PER
2375,1970,..,PHL
2376,1970,..,POL
2377,1970,..,PRT
2378,1970,..,PRI
2379,1970,..,QAT
2380,1970,..,ROU
2381,1970,..,RUS
2382,1970,..,RWA
2383,1970,..,WSM
2384,1970,..,SMR
2385,1970,..,STP
2386,1970,..,SAU
2387,1970,..,SEN
2388,1970,..,SRB
2389,1970,..,SYC
2390,1970,..,SLE
2391,1970,..,SGP
2392,1970,..,SXM
2393,1970,..,SVK
2394,1970,..,SVN
2395,1970,..,SLB
2396,1970,..,SOM
2397,1970,..,ZAF
2398,1970,..,SSD
2399,1970,..,ESP
2400,1970,..,LKA
2401,1970,..,KNA
2402,1970,..,LCA
2403,1970,..,MAF
2404,1970,..,VCT
2405,1970,..,SDN
2406,1970,..,SUR
2407,1970,..,SWE
2408,1970,..,CHE
2409,1970,..,SYR
2410,1970,..,TJK
2411,1970,..,TZA
2412,1970,..,THA
2413,1970,..,TLS
2414,1970,..,TGO
2415,1970,..,TON
2416,1970,..,TTO
2417,1970,..,TUN
2418,1970,..,TUR
2419,1970,..,TKM
2420,1970,..,TCA
2421,1970,..,TUV
2422,1970,..,UGA
2423,1970,..,UKR
